ticker,accession,formType,filedAt,in_secapi,in_edgar,in_neo4j,gap_type
CSTL,0001628280-26-012263,8-K,2026-02-26,YES,YES,NO,PIPELINE_LOST
CSTL,0001628280-25-048248,8-K,2025-11-03,YES,YES,NO,PIPELINE_LOST
CSTL,0001447362-24-000121,8-K,2024-08-05,YES,YES,NO,PIPELINE_LOST
CSTL,0001628280-26-012272,10-K,2026-02-26,YES,YES,NO,PIPELINE_LOST
CSTL,0001447362-24-000122,10-Q,2024-08-05,YES,YES,NO,PIPELINE_LOST
CTAS,0000950103-26-003567,8-K,2026-03-11,YES,YES,NO,PIPELINE_LOST
CTAS,0000723254-26-000002,10-Q,2026-01-07,YES,YES,NO,PIPELINE_LOST
CTSH,0001058290-26-000010,8-K,2026-02-26,YES,YES,NO,PIPELINE_LOST
CTSH,0001058290-26-000003,8-K,2026-02-04,YES,YES,NO,PIPELINE_LOST
CTSH,0001058290-26-000008,10-K,2026-02-12,YES,YES,NO,PIPELINE_LOST
CTVA,0001755672-26-000002,8-K,2026-02-03,YES,YES,NO,PIPELINE_LOST
CTVA,0001755672-25-000020,8-K,2025-11-04,YES,YES,NO,PIPELINE_LOST
CTVA,0001755672-26-000004,10-K,2026-02-12,YES,YES,NO,PIPELINE_LOST
CTVA,0001755672-25-000022,10-Q,2025-11-05,YES,YES,NO,PIPELINE_LOST
CVNA,0001690820-26-000008,8-K,2026-02-18,YES,YES,NO,PIPELINE_LOST
CVS,0000064803-26-000017,8-K,2026-03-19,YES,YES,NO,PIPELINE_LOST
CVS,0001193125-24-260405,8-K,2024-11-18,YES,YES,NO,PIPELINE_LOST
CVS,0000064803-24-000028,8-K,2024-08-07,YES,YES,NO,PIPELINE_LOST
CVS,0000064803-26-000010,10-K,2026-02-10,YES,YES,NO,PIPELINE_LOST
CVS,0000064803-24-000029,10-Q,2024-08-07,YES,YES,NO,PIPELINE_LOST
CWH,0001104659-26-019118,8-K,2026-02-24,YES,YES,NO,PIPELINE_LOST
CWK,0001628369-26-000005,8-K,2026-02-19,YES,YES,NO,PIPELINE_LOST
CWK,0001628369-26-000008,10-K,2026-02-19,YES,YES,NO,PIPELINE_LOST
CXM,0001569345-26-000011,8-K,2026-03-11,YES,YES,NO,PIPELINE_LOST
CXM,0001569345-24-000022,8-K,2024-05-13,YES,YES,NO,PIPELINE_LOST
CXM,0001569345-26-000015,10-K,2026-03-19,YES,YES,NO,PIPELINE_LOST
CYRX,0001104659-26-022940,8-K,2026-03-03,YES,YES,NO,PIPELINE_LOST
CYRX,0001104659-25-106421,8-K,2025-11-04,YES,YES,NO,PIPELINE_LOST
CYRX,0001104659-24-086344,8-K,2024-08-06,YES,YES,NO,PIPELINE_LOST
CYRX,0001104659-24-086305,8-K,2024-08-06,YES,YES,NO,PIPELINE_LOST
CYRX,0001104659-26-024180,10-K,2026-03-05,YES,YES,NO,PIPELINE_LOST
CYRX,0001104659-25-107640,10-Q,2025-11-06,YES,YES,NO,PIPELINE_LOST
CYRX,0001558370-25-011126,NT 10-Q,2025-08-11,YES,NO,NO,PIPELINE_LOST
CYRX,0001558370-24-011562,10-Q,2024-08-08,YES,YES,NO,PIPELINE_LOST
CYTK,0001193125-26-067012,8-K,2026-02-24,YES,YES,NO,PIPELINE_LOST
CYTK,0001193125-25-266842,8-K,2025-11-05,YES,YES,NO,PIPELINE_LOST
CYTK,0000950170-24-093855,8-K,2024-08-08,YES,YES,NO,PIPELINE_LOST
CYTK,0000950170-24-058654,8-K,2024-05-13,YES,YES,NO,PIPELINE_LOST
CYTK,0001193125-26-076495,10-K,2026-02-26,YES,YES,NO,PIPELINE_LOST
CYTK,0001193125-25-267059,10-Q,2025-11-05,YES,YES,NO,PIPELINE_LOST
D,0001193125-26-062432,8-K,2026-02-23,YES,YES,NO,PIPELINE_LOST
D,0001193125-26-035749,8-K,2026-02-03,YES,YES,NO,PIPELINE_LOST
D,0001193125-26-030493,8-K,2026-01-30,YES,YES,NO,PIPELINE_LOST
D,0001193125-24-260494,8-K,2024-11-18,YES,YES,NO,PIPELINE_LOST
D,0001193125-26-063120,10-K,2026-02-23,YES,YES,NO,PIPELINE_LOST
DAL,0001683168-26-001875,8-K,2026-03-17,YES,YES,NO,PIPELINE_LOST
DAL,0001683168-26-001510,8-K,2026-03-05,YES,YES,NO,PIPELINE_LOST
DAL,0001683168-26-001033,8-K,2026-02-13,YES,YES,NO,PIPELINE_LOST
DAL,0001683168-26-000578,8-K,2026-01-27,YES,YES,NO,PIPELINE_LOST
DAL,0001683168-24-005369,8-K,2024-08-08,YES,YES,NO,PIPELINE_LOST
DAL,0000027904-26-000013,10-K,2026-02-10,YES,YES,NO,PIPELINE_LOST
DAN,0001193125-26-056030,8-K,2026-02-18,YES,YES,NO,PIPELINE_LOST
DAN,0000950142-26-000339,8-K,2026-02-12,YES,YES,NO,PIPELINE_LOST
DAN,0000950142-26-000333,8-K,2026-02-11,YES,YES,NO,PIPELINE_LOST
DAN,0001193125-26-041304,8-K,2026-02-06,YES,YES,NO,PIPELINE_LOST
DAN,0000950142-26-000088,8-K,2026-01-08,YES,YES,NO,PIPELINE_LOST
DAN,0000950142-26-000078,8-K/A,2026-01-07,YES,YES,NO,PIPELINE_LOST
DAN,0001437749-26-006076,10-K,2026-02-27,YES,YES,NO,PIPELINE_LOST
DAN,0000950142-26-000078,8-K/A,2026-01-07,YES,YES,NO,PIPELINE_LOST
DAR,0000916540-26-000004,8-K,2026-02-11,YES,YES,NO,PIPELINE_LOST
DAR,0000916540-26-000002,8-K,2026-01-29,YES,YES,NO,PIPELINE_LOST
DAR,0000916540-26-000008,10-K,2026-03-03,YES,YES,NO,PIPELINE_LOST
DAR,0000916540-25-000031,10-Q,2025-11-05,YES,YES,NO,PIPELINE_LOST
DAR,0000916540-24-000024,10-Q,2024-08-07,YES,YES,NO,PIPELINE_LOST
DASH,0001792789-26-000012,8-K,2026-02-18,YES,YES,NO,PIPELINE_LOST
DASH,0001792789-25-000018,8-K,2025-11-05,YES,YES,NO,PIPELINE_LOST
DASH,0001792789-26-000013,10-K,2026-02-18,YES,YES,NO,PIPELINE_LOST
DASH,0001792789-25-000020,10-Q,2025-11-06,YES,YES,NO,PIPELINE_LOST
DBX,0001467623-26-000003,8-K,2026-02-19,YES,YES,NO,PIPELINE_LOST
DBX,0001467623-24-000039,8-K,2024-08-08,YES,YES,NO,PIPELINE_LOST
DBX,0001467623-26-000008,10-K,2026-02-20,YES,YES,NO,PIPELINE_LOST
DBX,0001467623-25-000129,10-Q,2025-11-07,YES,YES,NO,PIPELINE_LOST
DDOG,0001628280-26-013236,8-K,2026-03-02,YES,YES,NO,PIPELINE_LOST
DDOG,0001561550-25-000310,8-K,2025-11-06,YES,YES,NO,PIPELINE_LOST
DDOG,0001561550-24-000109,8-K,2024-08-08,YES,YES,NO,PIPELINE_LOST
DDOG,0001628280-26-008819,10-K,2026-02-18,YES,YES,NO,PIPELINE_LOST
DDOG,0001561550-25-000313,10-Q,2025-11-07,YES,YES,NO,PIPELINE_LOST
DE,0001104659-26-028536,8-K,2026-03-16,YES,YES,NO,PIPELINE_LOST
DE,0001104659-26-021272,8-K,2026-02-27,YES,YES,NO,PIPELINE_LOST
DE,0001104659-26-017239,8-K,2026-02-19,YES,YES,NO,PIPELINE_LOST
DE,0001104659-26-020158,10-Q,2026-02-26,YES,YES,NO,PIPELINE_LOST
DECK,0000910521-26-000002,8-K,2026-01-29,YES,YES,NO,PIPELINE_LOST
DECK,0000910521-26-000005,10-Q,2026-02-03,YES,YES,NO,PIPELINE_LOST
DELL,0001571996-26-000003,8-K,2026-02-26,YES,YES,NO,PIPELINE_LOST
DELL,0001571996-26-000008,10-K,2026-03-16,YES,YES,NO,PIPELINE_LOST
DGX,0000947871-26-000244,8-K,2026-03-12,YES,YES,NO,PIPELINE_LOST
DGX,0001022079-26-000005,8-K,2026-02-10,YES,YES,NO,PIPELINE_LOST
DGX,0000947871-26-000025,8-K,2026-01-12,YES,YES,NO,PIPELINE_LOST
DGX,0001022079-26-000015,10-K,2026-02-26,YES,YES,NO,PIPELINE_LOST
DH,0001193125-26-076609,8-K,2026-02-26,YES,YES,NO,PIPELINE_LOST
DH,0001193125-25-269559,8-K,2025-11-06,YES,YES,NO,PIPELINE_LOST
DH,0000950170-24-090774,8-K,2024-08-05,YES,YES,NO,PIPELINE_LOST
DH,0001193125-26-076782,10-K,2026-02-26,YES,YES,NO,PIPELINE_LOST
DH,0001193125-25-269681,10-Q,2025-11-06,YES,YES,NO,PIPELINE_LOST
DH,0000950170-24-090808,10-Q,2024-08-05,YES,YES,NO,PIPELINE_LOST
DH,0001193125-23-200003,NT 10-Q,2023-08-01,YES,NO,NO,PIPELINE_LOST
DHR,0001193125-26-053124,8-K,2026-02-17,YES,YES,NO,PIPELINE_LOST
DHR,0000313616-26-000058,8-K,2026-02-10,YES,YES,NO,PIPELINE_LOST
DHR,0000313616-26-000004,8-K,2026-01-27,YES,YES,NO,PIPELINE_LOST
DHR,0000313616-26-000002,8-K,2026-01-12,YES,YES,NO,PIPELINE_LOST
DHR,0000313616-25-000198,8-K,2025-11-06,YES,YES,NO,PIPELINE_LOST
DHR,0000313616-26-000062,10-K,2026-02-24,YES,YES,NO,PIPELINE_LOST
DIS,0001628280-26-020172,8-K,2026-03-20,YES,YES,NO,PIPELINE_LOST
DIS,0001193125-26-088356,8-K,2026-03-03,YES,YES,NO,PIPELINE_LOST
DIS,0001744489-26-000025,8-K,2026-02-24,YES,YES,NO,PIPELINE_LOST
DIS,0001193125-26-048674,8-K,2026-02-12,YES,YES,NO,PIPELINE_LOST
DIS,0001744489-26-000022,8-K,2026-02-03,YES,YES,NO,PIPELINE_LOST
DIS,0001744489-26-000018,8-K,2026-02-02,YES,YES,NO,PIPELINE_LOST
DIS,0001744489-25-000147,8-K,2025-11-07,YES,YES,NO,PIPELINE_LOST
DIS,0001744489-24-000275,8-K,2024-11-14,YES,YES,NO,PIPELINE_LOST
DIS,0001744489-24-000231,8-K,2024-08-07,YES,YES,NO,PIPELINE_LOST
DIS,0001744489-24-000276,10-K,2024-11-14,YES,YES,NO,PIPELINE_LOST
DIS,0001744489-26-000019,10-Q,2026-02-02,YES,YES,NO,PIPELINE_LOST
DIS,0001744489-24-000232,10-Q,2024-08-07,YES,YES,NO,PIPELINE_LOST
DK,0001628280-26-012561,8-K,2026-02-27,YES,YES,NO,PIPELINE_LOST
DK,0001628280-26-009368,8-K,2026-02-18,YES,YES,NO,PIPELINE_LOST
DK,0001628280-26-001886,8-K,2026-01-12,YES,YES,NO,PIPELINE_LOST
DK,0001628280-25-050409,8-K,2025-11-07,YES,YES,NO,PIPELINE_LOST
DK,0001193125-24-194413,8-K,2024-08-06,YES,YES,NO,PIPELINE_LOST
DK,0001694426-24-000106,8-K,2024-08-06,YES,YES,NO,PIPELINE_LOST
DK,0001628280-26-012664,10-K,2026-02-27,YES,YES,NO,PIPELINE_LOST
DK,0001628280-25-050541,10-Q,2025-11-07,YES,YES,NO,PIPELINE_LOST
DK,0001694426-24-000109,10-Q,2024-08-07,YES,YES,NO,PIPELINE_LOST
DKS,0001089063-26-000005,8-K,2026-03-12,YES,YES,NO,PIPELINE_LOST
DLR,0001193125-26-053164,8-K,2026-02-17,YES,YES,NO,PIPELINE_LOST
DLR,0001104659-26-010887,8-K,2026-02-05,YES,YES,NO,PIPELINE_LOST
DLR,0001193125-24-255912,8-K,2024-11-12,YES,YES,NO,PIPELINE_LOST
DLTR,0000935703-26-000024,8-K,2026-03-16,YES,YES,NO,PIPELINE_LOST
DLTR,0000935703-26-000020,8-K,2026-02-23,YES,YES,NO,PIPELINE_LOST
DLTR,0000935703-26-000017,8-K/A,2026-01-30,YES,YES,NO,PIPELINE_LOST
DLTR,0000935703-24-000049,8-K,2024-11-15,YES,YES,NO,PIPELINE_LOST
DLTR,0000935703-24-000047,8-K,2024-11-13,YES,YES,NO,PIPELINE_LOST
DLTR,0000935703-26-000025,10-K,2026-03-16,YES,YES,NO,PIPELINE_LOST
DLTR,0000935703-26-000017,8-K/A,2026-01-30,YES,YES,NO,PIPELINE_LOST
DNUT,0001857154-26-000012,8-K,2026-02-26,YES,YES,NO,PIPELINE_LOST
DNUT,0001857154-26-000003,8-K,2026-02-04,YES,YES,NO,PIPELINE_LOST
DNUT,0001857154-25-000138,8-K,2025-11-06,YES,YES,NO,PIPELINE_LOST
DNUT,0001857154-24-000115,8-K,2024-11-13,YES,YES,NO,PIPELINE_LOST
DNUT,0001857154-24-000088,8-K,2024-08-08,YES,YES,NO,PIPELINE_LOST
DNUT,0001857154-26-000015,10-K,2026-03-06,YES,YES,NO,PIPELINE_LOST
DNUT,0001857154-25-000140,10-Q,2025-11-06,YES,YES,NO,PIPELINE_LOST
DNUT,0001857154-24-000090,10-Q,2024-08-08,YES,YES,NO,PIPELINE_LOST
DOCN,0001104659-26-034746,8-K,2026-03-25,YES,YES,NO,PIPELINE_LOST
DOCN,0001582961-26-000015,8-K,2026-02-24,YES,YES,NO,PIPELINE_LOST
DOCN,0001582961-25-000147,8-K,2025-11-05,YES,YES,NO,PIPELINE_LOST
DOCN,0001582961-24-000120,8-K,2024-08-08,YES,YES,NO,PIPELINE_LOST
DOCN,0001582961-26-000019,10-K,2026-02-24,YES,YES,NO,PIPELINE_LOST
DOCN,0001582961-25-000150,10-Q,2025-11-05,YES,YES,NO,PIPELINE_LOST
DOCN,0001582961-24-000122,10-Q,2024-08-08,YES,YES,NO,PIPELINE_LOST
DOCN,0001582961-23-000029,NT 10-Q,2023-08-09,YES,NO,NO,PIPELINE_LOST
DOCS,0001516513-26-000004,8-K,2026-02-05,YES,YES,NO,PIPELINE_LOST
DOCS,0001516513-25-000110,8-K,2025-11-06,YES,YES,NO,PIPELINE_LOST
DOCS,0001516513-24-000062,8-K,2024-08-08,YES,YES,NO,PIPELINE_LOST
DOCS,0001516513-26-000006,10-Q,2026-02-05,YES,YES,NO,PIPELINE_LOST
DOCS,0001516513-25-000111,10-Q,2025-11-06,YES,YES,NO,PIPELINE_LOST
DOCS,0001516513-24-000064,10-Q,2024-08-08,YES,YES,NO,PIPELINE_LOST
DOCU,0001261333-26-000017,8-K,2026-03-17,YES,YES,NO,PIPELINE_LOST
DOCU,0001261333-26-000006,8-K,2026-03-06,YES,YES,NO,PIPELINE_LOST
DOCU,0001261333-26-000021,10-K,2026-03-18,YES,YES,NO,PIPELINE_LOST
DOMO,0001628280-26-016450,8-K,2026-03-10,YES,YES,NO,PIPELINE_LOST
DOMO,0001628280-26-009841,8-K,2026-02-19,YES,YES,NO,PIPELINE_LOST
DOMO,0001628280-26-001885,8-K,2026-01-12,YES,YES,NO,PIPELINE_LOST
DOV,0000029905-26-000004,8-K,2026-01-29,YES,YES,NO,PIPELINE_LOST
DOV,0000029905-26-000009,10-K,2026-02-13,YES,YES,NO,PIPELINE_LOST
DOW,0001751788-26-000011,8-K,2026-01-29,YES,YES,NO,PIPELINE_LOST
DOW,0001751788-26-000009,8-K,2026-01-29,YES,YES,NO,PIPELINE_LOST
DOW,0001751788-26-000018,10-K,2026-02-03,YES,YES,NO,PIPELINE_LOST
DRI,0000940944-26-000005,8-K,2026-03-19,YES,YES,NO,PIPELINE_LOST
DT,0001773383-26-000006,8-K,2026-02-09,YES,YES,NO,PIPELINE_LOST
DT,0001628280-25-049224,8-K,2025-11-05,YES,YES,NO,PIPELINE_LOST
DT,0001773383-24-000155,8-K,2024-08-07,YES,YES,NO,PIPELINE_LOST
DT,0001773383-24-000063,8-K,2024-05-15,YES,YES,NO,PIPELINE_LOST
DT,0001773383-26-000008,10-Q,2026-02-09,YES,YES,NO,PIPELINE_LOST
DT,0001628280-25-049225,10-Q,2025-11-05,YES,YES,NO,PIPELINE_LOST
DT,0001773383-24-000157,10-Q,2024-08-07,YES,YES,NO,PIPELINE_LOST
DTE,0000936340-26-000071,8-K,2026-03-23,YES,YES,NO,PIPELINE_LOST
DTE,0000936340-26-000068,8-K,2026-03-17,YES,YES,NO,PIPELINE_LOST
DTE,0000936340-26-000060,8-K,2026-03-09,YES,YES,NO,PIPELINE_LOST
DTE,0000936340-26-000058,8-K,2026-02-27,YES,YES,NO,PIPELINE_LOST
DTE,0000936340-26-000056,8-K,2026-02-18,YES,YES,NO,PIPELINE_LOST
DTE,0000936340-26-000051,8-K,2026-02-17,YES,YES,NO,PIPELINE_LOST
DTE,0000936340-26-000047,8-K,2026-02-09,YES,YES,NO,PIPELINE_LOST
DTE,0000936340-25-000231,8-K,2025-11-07,YES,YES,NO,PIPELINE_LOST
DTE,0000936340-26-000054,10-K,2026-02-17,YES,YES,NO,PIPELINE_LOST
DTE,0000936340-23-000175,8-K,2023-08-09,NO,YES,NO,SOURCE_GAP
DTE,0000936340-23-000101,10-Q,2023-04-27,NO,YES,NO,SOURCE_GAP
DTE,0000936340-23-000079,8-K,2023-03-03,NO,YES,NO,SOURCE_GAP
DTE,0000936340-23-000100,8-K,2023-04-27,NO,YES,NO,SOURCE_GAP
DTE,0000936340-23-000165,8-K,2023-07-12,NO,YES,NO,SOURCE_GAP
DTE,0000936340-23-000087,8-K,2023-04-03,NO,YES,NO,SOURCE_GAP
DTE,0000936340-23-000130,8-K,2023-05-19,NO,YES,NO,SOURCE_GAP
DTE,0000936340-23-000072,8-K,2023-02-23,NO,YES,NO,SOURCE_GAP
DTE,0000936340-23-000150,8-K,2023-06-26,NO,YES,NO,SOURCE_GAP
DTE,0000936340-23-000132,8-K,2023-06-06,NO,YES,NO,SOURCE_GAP
DTE,0000936340-23-000073,10-K,2023-02-23,NO,YES,NO,SOURCE_GAP
DTE,0000936340-23-000128,8-K,2023-05-10,NO,YES,NO,SOURCE_GAP
DTE,0000936340-23-000082,8-K,2023-03-17,NO,YES,NO,SOURCE_GAP
DTE,0000936340-23-000169,10-Q,2023-07-27,NO,YES,NO,SOURCE_GAP
DTE,0000936340-23-000168,8-K,2023-07-27,NO,YES,NO,SOURCE_GAP
DTE,0000936340-23-000154,8-K,2023-06-28,NO,YES,NO,SOURCE_GAP
DTE,0000936340-23-000076,8-K,2023-02-24,NO,YES,NO,SOURCE_GAP
DTE,0000936340-23-000173,8-K,2023-08-03,NO,YES,NO,SOURCE_GAP
DTE,0000936340-23-000149,8-K,2023-06-26,NO,YES,NO,SOURCE_GAP
DTE,0000936340-23-000049,8-K,2023-02-02,NO,YES,NO,SOURCE_GAP
DTE,0000936340-23-000105,8-K,2023-05-04,NO,YES,NO,SOURCE_GAP
DUK,0001104659-26-028490,8-K,2026-03-16,YES,YES,NO,PIPELINE_LOST
DUK,0001104659-26-027080,8-K,2026-03-12,YES,YES,NO,PIPELINE_LOST
DUK,0001104659-26-025530,8-K,2026-03-10,YES,YES,NO,PIPELINE_LOST
DUK,0001104659-26-024945,8-K,2026-03-09,YES,YES,NO,PIPELINE_LOST
DUK,0001104659-26-024729,8-K,2026-03-06,YES,YES,NO,PIPELINE_LOST
DUK,0001104659-26-022610,8-K,2026-03-03,YES,YES,NO,PIPELINE_LOST
DUK,0001104659-26-017086,8-K,2026-02-18,YES,YES,NO,PIPELINE_LOST
DUK,0001326160-26-000007,8-K,2026-02-09,YES,YES,NO,PIPELINE_LOST
DUK,0001326160-25-000190,8-K,2025-11-06,YES,YES,NO,PIPELINE_LOST
DUK,0001326160-24-000164,8-K,2024-08-05,YES,YES,NO,PIPELINE_LOST
DUK,0001140361-24-025705,8-K,2024-05-13,YES,YES,NO,PIPELINE_LOST
DUK,0001104659-24-001703,8-K,2024-01-05,YES,NO,NO,PIPELINE_LOST
DUK,0001104659-23-071538,8-K,2023-06-15,YES,NO,NO,PIPELINE_LOST
DUK,0001104659-23-001832,8-K,2023-01-06,YES,NO,NO,PIPELINE_LOST
DUK,0001326160-26-000014,10-K,2026-02-26,YES,YES,NO,PIPELINE_LOST
DUK,0001326160-25-000072,10-K,2025-02-27,YES,YES,NO,PIPELINE_LOST
DUK,0001881226-23-000005,10-K,2023-03-29,YES,NO,NO,PIPELINE_LOST
DUK,0001326160-25-000192,10-Q,2025-11-07,YES,YES,NO,PIPELINE_LOST
DUK,0001326160-24-000167,10-Q,2024-08-06,YES,YES,NO,PIPELINE_LOST
DUOL,0001628280-26-012513,8-K/A,2026-02-26,YES,YES,NO,PIPELINE_LOST
DUOL,0001628280-26-012246,8-K,2026-02-26,YES,YES,NO,PIPELINE_LOST
DUOL,0001628280-26-001730,8-K,2026-01-12,YES,YES,NO,PIPELINE_LOST
DUOL,0001628280-25-049514,8-K,2025-11-05,YES,YES,NO,PIPELINE_LOST
DUOL,0001562088-24-000203,8-K,2024-08-07,YES,YES,NO,PIPELINE_LOST
DUOL,0001628280-26-012494,10-K,2026-02-26,YES,YES,NO,PIPELINE_LOST
DUOL,0001628280-25-049743,10-Q,2025-11-05,YES,YES,NO,PIPELINE_LOST
DUOL,0001562088-24-000207,10-Q,2024-08-07,YES,YES,NO,PIPELINE_LOST
DUOL,0001628280-26-012513,8-K/A,2026-02-26,YES,YES,NO,PIPELINE_LOST
DV,0001104659-26-020508,8-K,2026-02-26,YES,YES,NO,PIPELINE_LOST
DV,0001104659-25-108132,8-K,2025-11-07,YES,YES,NO,PIPELINE_LOST
DV,0001104659-26-020499,10-K,2026-02-26,YES,YES,NO,PIPELINE_LOST
DV,0001104659-25-108136,10-Q,2025-11-07,YES,YES,NO,PIPELINE_LOST
DVN,0001193125-26-122224,8-K,2026-03-24,YES,YES,NO,PIPELINE_LOST
DVN,0001193125-26-054657,8-K,2026-02-17,YES,YES,NO,PIPELINE_LOST
DVN,0001193125-26-032720,8-K,2026-02-02,YES,YES,NO,PIPELINE_LOST
DVN,0001193125-25-267018,8-K,2025-11-05,YES,YES,NO,PIPELINE_LOST
DVN,0001193125-24-194945,8-K,2024-08-06,YES,YES,NO,PIPELINE_LOST
DVN,0001193125-26-056485,10-K,2026-02-18,YES,YES,NO,PIPELINE_LOST
DVN,0001193125-25-268574,10-Q,2025-11-06,YES,YES,NO,PIPELINE_LOST
DVN,0000950170-24-092424,10-Q,2024-08-07,YES,YES,NO,PIPELINE_LOST
DXC,0001688568-26-000004,8-K,2026-01-29,YES,YES,NO,PIPELINE_LOST
DXC,0001688568-24-000073,8-K,2024-08-08,YES,YES,NO,PIPELINE_LOST
DXC,0001688568-26-000005,10-Q,2026-01-29,YES,YES,NO,PIPELINE_LOST
DXC,0001688568-24-000075,10-Q,2024-08-08,YES,YES,NO,PIPELINE_LOST
DXCM,0001093557-26-000038,8-K,2026-03-02,YES,YES,NO,PIPELINE_LOST
DXCM,0001093557-26-000031,8-K,2026-02-26,YES,YES,NO,PIPELINE_LOST
DXCM,0001093557-26-000003,8-K,2026-01-12,YES,YES,NO,PIPELINE_LOST
DXCM,0001093557-26-000027,10-K,2026-02-12,YES,YES,NO,PIPELINE_LOST
DY,0000067215-26-000011,8-K,2026-03-24,YES,YES,NO,PIPELINE_LOST
DY,0001193125-26-099470,8-K/A,2026-03-10,YES,YES,NO,PIPELINE_LOST
DY,0000067215-26-000004,8-K,2026-03-04,YES,YES,NO,PIPELINE_LOST
DY,0001193125-26-024606,8-K,2026-01-27,YES,YES,NO,PIPELINE_LOST
DY,0000067215-26-000008,10-K,2026-03-09,YES,YES,NO,PIPELINE_LOST
DY,0001193125-26-099470,8-K/A,2026-03-10,YES,YES,NO,PIPELINE_LOST
EAT,0000703351-26-000008,8-K,2026-03-02,YES,YES,NO,PIPELINE_LOST
EAT,0000703351-26-000004,8-K,2026-01-28,YES,YES,NO,PIPELINE_LOST
EAT,0000703351-26-000006,10-Q,2026-01-28,YES,YES,NO,PIPELINE_LOST
EBAY,0001065088-26-000060,8-K,2026-03-24,YES,YES,NO,PIPELINE_LOST
EBAY,0001065088-26-000017,8-K,2026-02-18,YES,YES,NO,PIPELINE_LOST
EBAY,0001552781-25-000398,8-K,2025-11-06,YES,YES,NO,PIPELINE_LOST
EBAY,0001065088-26-000027,10-K,2026-02-19,YES,YES,NO,PIPELINE_LOST
ECL,0001104659-26-035705,8-K,2026-03-27,YES,YES,NO,PIPELINE_LOST
ECL,0001104659-26-032446,8-K,2026-03-20,YES,YES,NO,PIPELINE_LOST
ECL,0001104659-26-019742,8-K,2026-02-25,YES,YES,NO,PIPELINE_LOST
ECL,0001104659-26-018605,8-K,2026-02-23,YES,YES,NO,PIPELINE_LOST
ECL,0001104659-26-012358,8-K,2026-02-10,YES,YES,NO,PIPELINE_LOST
ECL,0001104659-26-018357,10-K,2026-02-23,YES,YES,NO,PIPELINE_LOST
ED,0001193125-26-102202,8-K,2026-03-11,YES,YES,NO,PIPELINE_LOST
ED,0001193125-26-071602,8-K,2026-02-25,YES,YES,NO,PIPELINE_LOST
ED,0001047862-26-000028,8-K,2026-02-19,YES,YES,NO,PIPELINE_LOST
ED,0001047862-25-000139,8-K,2025-11-06,YES,YES,NO,PIPELINE_LOST
ED,0001193125-24-260675,8-K,2024-11-18,YES,YES,NO,PIPELINE_LOST
ED,0001047862-26-000031,10-K,2026-02-19,YES,YES,NO,PIPELINE_LOST
ED,0001047862-25-000138,10-Q,2025-11-06,YES,YES,NO,PIPELINE_LOST
EDIT,0001650664-26-000027,8-K,2026-03-27,YES,YES,NO,PIPELINE_LOST
EDIT,0001650664-26-000013,8-K,2026-03-09,YES,YES,NO,PIPELINE_LOST
EDIT,0001650664-24-000094,8-K,2024-08-07,YES,YES,NO,PIPELINE_LOST
EDIT,0001650664-26-000017,10-K,2026-03-09,YES,YES,NO,PIPELINE_LOST
EDIT,0001650664-24-000097,10-Q,2024-08-07,YES,YES,NO,PIPELINE_LOST
EEFT,0001554855-26-000072,8-K,2026-02-12,YES,YES,NO,PIPELINE_LOST
EEFT,0001554855-26-000131,10-K,2026-02-26,YES,YES,NO,PIPELINE_LOST
EEFT,0001554855-25-001937,10-Q,2025-11-04,YES,YES,NO,PIPELINE_LOST
EFX,0000033185-26-000004,8-K,2026-02-04,YES,YES,NO,PIPELINE_LOST
EFX,0000033185-26-000010,10-K,2026-02-19,YES,YES,NO,PIPELINE_LOST
EIX,0000827052-26-000018,8-K,2026-02-26,YES,YES,NO,PIPELINE_LOST
EIX,0000827052-26-000015,8-K,2026-02-18,YES,YES,NO,PIPELINE_LOST
EIX,0000827052-26-000010,8-K,2026-02-18,YES,YES,NO,PIPELINE_LOST
EIX,0000827052-26-000012,10-K,2026-02-18,YES,YES,NO,PIPELINE_LOST
EL,0001001250-26-000010,8-K,2026-03-23,YES,YES,NO,PIPELINE_LOST
EL,0001001250-26-000004,8-K,2026-02-05,YES,YES,NO,PIPELINE_LOST
EL,0001104659-25-107826,8-K,2025-11-06,YES,YES,NO,PIPELINE_LOST
EL,0001001250-24-000231,8-K,2024-11-13,YES,YES,NO,PIPELINE_LOST
EL,0001001250-26-000006,10-Q,2026-02-05,YES,YES,NO,PIPELINE_LOST
ELAN,0001739104-26-000008,8-K,2026-02-24,YES,YES,NO,PIPELINE_LOST
ELAN,0001104659-26-002723,8-K,2026-01-12,YES,YES,NO,PIPELINE_LOST
ELAN,0001739104-25-000068,8-K,2025-11-05,YES,YES,NO,PIPELINE_LOST
ELAN,0001104659-25-105246,8-K,2025-11-03,YES,YES,NO,PIPELINE_LOST
ELAN,0001104659-24-116942,8-K,2024-11-12,YES,YES,NO,PIPELINE_LOST
ELAN,0001739104-24-000025,8-K,2024-08-08,YES,YES,NO,PIPELINE_LOST
ELAN,0001739104-26-000012,10-K,2026-02-24,YES,YES,NO,PIPELINE_LOST
ELAN,0001739104-25-000071,10-Q,2025-11-05,YES,YES,NO,PIPELINE_LOST
ELAN,0001739104-24-000027,10-Q,2024-08-08,YES,YES,NO,PIPELINE_LOST
ELF,0001600033-26-000009,8-K,2026-02-13,YES,YES,NO,PIPELINE_LOST
