ticker,accession,formType,filedAt,in_neo4j,in_edgar
BEN,0000038777-25-000134,SCHEDULE 13D/A,2025-08-01,YES,NO
BEN,0000038777-25-000129,SCHEDULE 13D/A,2025-07-30,YES,NO
BEN,0000038777-25-000122,SCHEDULE 13D/A,2025-06-27,YES,NO
BEN,0000038777-25-000121,SCHEDULE 13D/A,2025-06-25,YES,NO
BEN,0000038777-25-000115,SCHEDULE 13D/A,2025-06-13,YES,NO
BEN,0000038777-25-000114,SCHEDULE 13D/A,2025-06-11,YES,NO
BEN,0000038777-25-000113,SCHEDULE 13D/A,2025-05-22,YES,NO
BEN,0000038777-25-000112,SCHEDULE 13D/A,2025-05-19,YES,NO
BEN,0000038777-25-000076,SCHEDULE 13D/A,2025-05-06,YES,NO
BEN,0000038777-25-000070,SCHEDULE 13D/A,2025-04-21,YES,NO
BEN,0000038777-25-000069,SCHEDULE 13D/A,2025-04-16,YES,NO
BEN,0000038777-25-000058,SCHEDULE 13D/A,2025-04-02,YES,NO
BEN,0000038777-25-000057,SCHEDULE 13D/A,2025-03-27,YES,NO
BEN,0000038777-25-000053,SCHEDULE 13D/A,2025-03-17,YES,NO
BEN,0000038777-25-000051,SCHEDULE 13D/A,2025-03-05,YES,NO
BEN,0000038777-25-000048,SCHEDULE 13D/A,2025-02-24,YES,NO
BEN,0000038777-25-000047,SCHEDULE 13D/A,2025-02-19,YES,NO
BEN,0000038777-25-000024,SCHEDULE 13D/A,2025-02-11,YES,NO
BEN,0000038777-25-000003,SCHEDULE 13D/A,2025-01-22,YES,NO
BEN,0000038777-25-000002,SCHEDULE 13D/A,2025-01-22,YES,NO
BEN,0000038777-24-000231,SCHEDULE 13D/A,2024-12-30,YES,NO
BEN,0000038777-24-000226,SCHEDULE 13D/A,2024-12-23,YES,NO
BEN,0000038777-24-000224,SCHEDULE 13D/A,2024-12-17,YES,NO
BEN,0000038777-26-000085,SCHEDULE 13D/A,2026-03-23,YES,NO
BEN,0000038777-26-000084,SCHEDULE 13D/A,2026-03-18,YES,NO
BEN,0000038777-26-000080,SCHEDULE 13D/A,2026-03-09,YES,NO
BEN,0000038777-26-000079,SCHEDULE 13D/A,2026-03-02,YES,NO
BEN,0000038777-26-000078,SCHEDULE 13D/A,2026-02-26,YES,NO
BEN,0000038777-26-000008,SCHEDULE 13D/A,2026-01-20,YES,NO
BEN,0000038777-25-000277,SCHEDULE 13D/A,2025-12-17,YES,NO
BEN,0000038777-25-000263,SCHEDULE 13D/A,2025-11-26,YES,NO
BEN,0000038777-25-000211,SCHEDULE 13D/A,2025-10-29,YES,NO
BEN,0000038777-25-000202,SCHEDULE 13D/A,2025-10-14,YES,NO
BEN,0000038777-25-000197,SCHEDULE 13D/A,2025-10-06,YES,NO
BEN,0000038777-25-000192,SCHEDULE 13D/A,2025-09-22,YES,NO
BEN,0000038777-25-000190,SCHEDULE 13D/A,2025-09-12,YES,NO
BEN,0000038777-25-000187,SCHEDULE 13D/A,2025-09-04,YES,NO
BEN,0000038777-25-000174,SCHEDULE 13D/A,2025-08-28,YES,NO
BEN,0000038777-25-000134,SCHEDULE 13D/A,2025-08-01,YES,NO
BEN,0000038777-25-000129,SCHEDULE 13D/A,2025-07-30,YES,NO
BEN,0000038777-25-000122,SCHEDULE 13D/A,2025-06-27,YES,NO
BEN,0000038777-25-000121,SCHEDULE 13D/A,2025-06-25,YES,NO
BEN,0000038777-25-000115,SCHEDULE 13D/A,2025-06-13,YES,NO
BEN,0000038777-25-000114,SCHEDULE 13D/A,2025-06-11,YES,NO
BEN,0000038777-25-000113,SCHEDULE 13D/A,2025-05-22,YES,NO
BEN,0000038777-25-000112,SCHEDULE 13D/A,2025-05-19,YES,NO
BEN,0000038777-25-000076,SCHEDULE 13D/A,2025-05-06,YES,NO
BEN,0000038777-25-000070,SCHEDULE 13D/A,2025-04-21,YES,NO
BEN,0000038777-25-000069,SCHEDULE 13D/A,2025-04-16,YES,NO
BEN,0000038777-25-000058,SCHEDULE 13D/A,2025-04-02,YES,NO
BEN,0000038777-25-000057,SCHEDULE 13D/A,2025-03-27,YES,NO
BEN,0000038777-25-000053,SCHEDULE 13D/A,2025-03-17,YES,NO
BEN,0000038777-25-000051,SCHEDULE 13D/A,2025-03-05,YES,NO
BEN,0000038777-25-000048,SCHEDULE 13D/A,2025-02-24,YES,NO
BEN,0000038777-25-000047,SCHEDULE 13D/A,2025-02-19,YES,NO
BEN,0000038777-25-000024,SCHEDULE 13D/A,2025-02-11,YES,NO
BEN,0000038777-25-000003,SCHEDULE 13D/A,2025-01-22,YES,NO
BEN,0000038777-25-000002,SCHEDULE 13D/A,2025-01-22,YES,NO
BEN,0000038777-24-000231,SCHEDULE 13D/A,2024-12-30,YES,NO
BEN,0000038777-24-000226,SCHEDULE 13D/A,2024-12-23,YES,NO
BEN,0000038777-24-000224,SCHEDULE 13D/A,2024-12-17,YES,NO
BERY,0001104659-25-041419,425,2025-04-29,YES,NO
BERY,0001104659-25-041406,425,2025-04-29,YES,NO
BERY,0001104659-25-039536,425,2025-04-25,YES,NO
BERY,0001104659-25-039532,425,2025-04-25,YES,NO
BERY,0001104659-25-039528,425,2025-04-25,YES,NO
BERY,0001104659-25-039457,425,2025-04-25,YES,NO
BERY,0001104659-25-035554,425,2025-04-16,YES,NO
BERY,0001104659-25-032622,425,2025-04-07,YES,NO
BERY,0001104659-25-031129,425,2025-04-02,YES,NO
BERY,0001104659-25-030544,425,2025-04-01,YES,NO
BERY,0001104659-25-026226,425,2025-03-20,YES,NO
BERY,0001104659-25-024477,425,2025-03-17,YES,NO
BERY,0001104659-25-024443,425,2025-03-17,YES,NO
BERY,0001104659-25-024412,425,2025-03-17,YES,NO
BERY,0001104659-25-023182,425,2025-03-13,YES,NO
BERY,0001104659-25-022557,425,2025-03-11,YES,NO
BERY,0001104659-25-022552,425,2025-03-11,YES,NO
BERY,0001104659-25-022399,425,2025-03-11,YES,NO
BERY,0001104659-25-022393,425,2025-03-11,YES,NO
BERY,0001104659-25-021906,425,2025-03-10,YES,NO
BERY,0001104659-25-021792,425,2025-03-07,YES,NO
BERY,0001104659-25-021036,425,2025-03-05,YES,NO
BERY,0001104659-25-021032,425,2025-03-05,YES,NO
BERY,0001104659-25-020874,425,2025-03-05,YES,NO
BERY,0001104659-25-020616,425,2025-03-05,YES,NO
BERY,0001104659-25-019124,425,2025-02-28,NO,NO
BERY,0001104659-25-017512,425,2025-02-26,NO,NO
BERY,0001104659-25-017434,425,2025-02-26,NO,NO
BERY,0001104659-25-017431,425,2025-02-26,NO,NO
BERY,0001104659-25-017236,425,2025-02-26,NO,NO
BERY,0001104659-25-017234,425,2025-02-26,NO,NO
BERY,0001104659-25-017200,425,2025-02-26,NO,NO
BERY,0001104659-25-017196,425,2025-02-26,NO,NO
BERY,0001104659-25-016735,425,2025-02-25,NO,NO
BERY,0001104659-25-016132,425,2025-02-21,YES,NO
BERY,0001104659-25-014061,425,2025-02-14,YES,NO
BERY,0001104659-25-014051,425,2025-02-14,YES,NO
BERY,0001104659-25-012918,425,2025-02-13,YES,NO
BERY,0001104659-25-012421,425,2025-02-13,YES,NO
BERY,0001104659-25-011218,425,2025-02-11,YES,NO
BERY,0001104659-25-009304,425,2025-02-05,YES,NO
BERY,0001104659-25-009265,425,2025-02-04,YES,NO
BERY,0001104659-25-009197,425,2025-02-04,YES,NO
BERY,0001104659-25-008860,425,2025-02-04,YES,NO
BERY,0001748790-25-000008,425,2025-02-04,YES,NO
BERY,0001104659-25-005974,425,2025-01-24,YES,NO
BERY,0001104659-25-005677,425,2025-01-23,YES,NO
BERY,0001104659-25-005657,425,2025-01-23,YES,NO
BERY,0001104659-25-005656,425,2025-01-23,YES,NO
BERY,0001104659-25-005655,425,2025-01-23,YES,NO
BERY,0001104659-25-005639,425,2025-01-23,YES,NO
BERY,0001104659-25-005630,425,2025-01-23,YES,NO
BERY,0001104659-25-003077,425,2025-01-13,YES,NO
BERY,0001104659-25-002137,425,2025-01-08,YES,NO
BERY,0001104659-24-128982,425,2024-12-16,YES,NO
BERY,0001104659-24-122747,425,2024-11-26,YES,NO
BERY,0001104659-24-122717,425,2024-11-25,YES,NO
BERY,0001104659-24-121361,425,2024-11-21,YES,NO
BERY,0001104659-24-121360,425,2024-11-21,YES,NO
BERY,0001104659-24-121202,425,2024-11-21,YES,NO
BERY,0001104659-24-120648,425,2024-11-19,YES,NO
BERY,0001104659-24-120647,425,2024-11-19,YES,NO
BERY,0001104659-24-120646,425,2024-11-19,YES,NO
BERY,0001104659-24-120645,425,2024-11-19,YES,NO
BERY,0001104659-24-120644,425,2024-11-19,YES,NO
BERY,0001104659-24-120643,425,2024-11-19,YES,NO
BERY,0001104659-24-120642,425,2024-11-19,YES,NO
BERY,0001104659-24-120641,425,2024-11-19,YES,NO
BERY,0001104659-24-120639,425,2024-11-19,YES,NO
BERY,0001104659-24-120608,425,2024-11-19,YES,NO
BERY,0001104659-24-120593,425,2024-11-19,YES,NO
BERY,0001104659-24-120586,425,2024-11-19,YES,NO
BERY,0001104659-24-120582,425,2024-11-19,YES,NO
BERY,0001104659-24-120579,425,2024-11-19,YES,NO
BERY,0001104659-24-120576,425,2024-11-19,YES,NO
BERY,0001104659-24-120575,425,2024-11-19,YES,NO
BERY,0001104659-24-120572,425,2024-11-19,YES,NO
BERY,0001104659-24-120566,425,2024-11-19,YES,NO
BERY,0001104659-24-120565,425,2024-11-19,YES,NO
BERY,0001104659-24-120564,425,2024-11-19,YES,NO
BERY,0001104659-24-120563,425,2024-11-19,YES,NO
BERY,0001104659-24-120561,425,2024-11-19,YES,NO
BERY,0001104659-24-120559,425,2024-11-19,YES,NO
BERY,0001104659-24-120347,425,2024-11-19,YES,NO
BERY,0001104659-24-120320,425,2024-11-19,YES,NO
BERY,0001104659-24-111541,425,2024-10-25,YES,NO
BERY,0001104659-24-110893,425,2024-10-23,YES,NO
BERY,0001104659-24-110660,425,2024-10-22,YES,NO
BERY,0001104659-24-110338,425,2024-10-21,YES,NO
BERY,0001104659-24-109032,425,2024-10-16,YES,NO
BERY,0001104659-24-107803,425,2024-10-10,YES,NO
BERY,0001104659-24-106446,425,2024-10-07,YES,NO
BERY,0001104659-24-103106,425,2024-09-26,YES,NO
BERY,0001104659-24-101584,425,2024-09-20,YES,NO
BERY,0001104659-24-096956,425,2024-09-04,YES,NO
BERY,0001104659-24-084055,425,2024-07-30,YES,NO
BERY,0001104659-24-074856,425,2024-06-25,YES,NO
BERY,0001104659-24-066502,425,2024-05-30,YES,NO
BERY,0001104659-24-066414,425,2024-05-30,YES,NO
BERY,0001104659-24-060295,425,2024-05-13,NO,NO
BERY,0001104659-24-048339,425,2024-04-17,YES,NO
BERY,0001104659-24-046344,425,2024-04-11,YES,NO
BERY,0001104659-24-046342,425,2024-04-11,YES,NO
BERY,0001104659-24-026466,425,2024-02-22,YES,NO
BERY,0001104659-24-014727,425,2024-02-12,YES,NO
BERY,0001104659-24-012084,425,2024-02-08,YES,NO
BERY,0001104659-24-011795,425,2024-02-07,YES,NO
BERY,0001104659-24-011794,425,2024-02-07,YES,NO
BERY,0001104659-24-011697,425,2024-02-07,YES,NO
BERY,0001104659-24-011696,425,2024-02-07,YES,NO
BERY,0001104659-24-011695,425,2024-02-07,YES,NO
BERY,0001104659-24-011689,425,2024-02-07,YES,NO
BERY,0001104659-24-011688,425,2024-02-07,YES,NO
BERY,0001104659-24-011682,425,2024-02-07,YES,NO
BERY,0001104659-24-011680,425,2024-02-07,YES,NO
BERY,0001104659-24-011679,425,2024-02-07,YES,NO
BERY,0001104659-24-011677,425,2024-02-07,YES,NO
BERY,0001104659-24-011674,425,2024-02-07,YES,NO
BERY,0001104659-24-011659,425,2024-02-07,YES,NO
BERY,0001104659-24-011367,425,2024-02-07,YES,NO
BG,0001104659-25-066494,SCHEDULE 13D,2025-07-08,YES,NO
BG,0001140361-25-025077,SCHEDULE 13D,2025-07-07,YES,NO
BILL,0000921895-25-002752,SCHEDULE 13D/A,2025-10-16,YES,NO
BILL,0000921895-25-002554,SCHEDULE 13D/A,2025-09-08,YES,NO
BILL,0000921895-25-002532,SCHEDULE 13D,2025-09-04,YES,NO
BILL,0000921895-25-002752,SCHEDULE 13D/A,2025-10-16,YES,NO
BILL,0000921895-25-002554,SCHEDULE 13D/A,2025-09-08,YES,NO
BL,0001213900-26-027189,SCHEDULE 13D,2026-03-12,YES,NO
BLK,0000950170-25-007970,SCHEDULE 13D,2025-01-22,YES,NO
BLK,0000950170-25-007535,SCHEDULE 13D/A,2025-01-22,NO,NO
BLK,0000950170-25-007535,SCHEDULE 13D/A,2025-01-22,NO,NO
BMBL,0001193125-26-116421,SCHEDULE 13D/A,2026-03-19,YES,NO
BMBL,0001193125-25-304087,SCHEDULE 13D/A,2025-12-01,NO,NO
BMBL,0001104659-25-107114,SCHEDULE 13D/A,2025-11-05,YES,NO
BMBL,0001193125-25-267161,SCHEDULE 13D/A,2025-11-05,YES,NO
BMBL,0001415889-25-022126,SCHEDULE 13D/A,2025-08-15,YES,NO
BMBL,0000950170-25-109481,SCHEDULE 13D/A,2025-08-15,YES,NO
BMBL,0001193125-26-116421,SCHEDULE 13D/A,2026-03-19,YES,NO
BMBL,0001193125-25-304087,SCHEDULE 13D/A,2025-12-01,NO,NO
BMBL,0001104659-25-107114,SCHEDULE 13D/A,2025-11-05,YES,NO
BMBL,0001193125-25-267161,SCHEDULE 13D/A,2025-11-05,YES,NO
BMBL,0001415889-25-022126,SCHEDULE 13D/A,2025-08-15,YES,NO
BMBL,0000950170-25-109481,SCHEDULE 13D/A,2025-08-15,YES,NO
BPMC,0001193125-25-160643,SC 14D9/A,2025-07-17,NO,NO
BPMC,0001193125-25-160199,SC 14D9/A,2025-07-17,NO,NO
BPMC,0001193125-25-157306,SC 14D9/A,2025-07-10,NO,NO
BPMC,0001193125-25-141740,SC 14D9,2025-06-17,YES,NO
BSX,0001104659-26-022918,425,2026-03-03,YES,NO
BSX,0000947871-26-000086,425,2026-02-04,YES,NO
BSX,0000947871-26-000059,425,2026-01-21,YES,NO
BSX,0000947871-26-000060,425,2026-01-20,YES,NO
BSX,0000947871-26-000040,425,2026-01-15,YES,NO
BSX,0000947871-26-000039,425,2026-01-15,YES,NO
BSX,0000947871-26-000038,425,2026-01-15,YES,NO
BSX,0000947871-26-000035,425,2026-01-15,YES,NO
CBRL,0000921895-25-001737,SCHEDULE 13D/A,2025-06-10,YES,NO
CBRL,0000921895-25-001640,SCHEDULE 13D/A,2025-05-29,YES,NO
CBRL,0000921895-25-001610,SCHEDULE 13D/A,2025-05-21,YES,NO
CBRL,0000921895-25-001737,SCHEDULE 13D/A,2025-06-10,YES,NO
CBRL,0000921895-25-001640,SCHEDULE 13D/A,2025-05-29,YES,NO
CBRL,0000921895-25-001610,SCHEDULE 13D/A,2025-05-21,YES,NO
CCL,0000950142-25-003082,SCHEDULE 13D/A,2025-11-26,YES,NO
CCL,0000950142-25-003082,SCHEDULE 13D/A,2025-11-26,YES,NO
CCL,0001104659-25-123283,425,2025-12-19,YES,NO
CCL,0001104659-25-123278,425,2025-12-19,YES,NO
CCL,0001104659-25-123267,425,2025-12-19,YES,NO
CCL,0001104659-25-123263,425,2025-12-19,YES,NO
CCL,0001104659-25-123257,425,2025-12-19,YES,NO
CCL,0001104659-25-123252,425,2025-12-19,YES,NO
CCL,0001104659-25-123249,425,2025-12-19,YES,NO
CCL,0001104659-25-123246,425,2025-12-19,YES,NO
CCL,0001104659-25-123242,425,2025-12-19,YES,NO
CCL,0001104659-25-123236,425,2025-12-19,YES,NO
CCL,0001104659-25-123233,425,2025-12-19,YES,NO
CCL,0001104659-25-123231,425,2025-12-19,YES,NO
CCL,0001104659-25-123226,425,2025-12-19,YES,NO
CDLX,0000921895-25-002345,SCHEDULE 13D/A,2025-08-20,YES,NO
CDLX,0000921895-25-000040,SCHEDULE 13D/A,2025-01-03,YES,NO
CDLX,0000921895-25-002345,SCHEDULE 13D/A,2025-08-20,YES,NO
CDLX,0000921895-25-000040,SCHEDULE 13D/A,2025-01-03,YES,NO
CG,0001493152-26-007366,SCHEDULE 13D/A,2026-02-18,YES,NO
CG,0001493152-26-007364,SCHEDULE 13D/A,2026-02-18,YES,NO
CG,0001641172-25-022256,SCHEDULE 13D/A,2025-08-05,YES,NO
CG,0001641172-25-005469,SCHEDULE 13D/A,2025-04-18,YES,NO
CG,0001527166-25-000024,SCHEDULE 13D/A,2025-04-17,YES,NO
CG,0001641172-25-002393,SCHEDULE 13D/A,2025-04-02,YES,NO
CG,0001493152-26-007366,SCHEDULE 13D/A,2026-02-18,YES,NO
CG,0001493152-26-007364,SCHEDULE 13D/A,2026-02-18,YES,NO
CG,0001641172-25-022256,SCHEDULE 13D/A,2025-08-05,YES,NO
CG,0001641172-25-005469,SCHEDULE 13D/A,2025-04-18,YES,NO
CG,0001527166-25-000024,SCHEDULE 13D/A,2025-04-17,YES,NO
CG,0001641172-25-002393,SCHEDULE 13D/A,2025-04-02,YES,NO
CHH,0001193125-24-058730,425,2024-03-05,YES,NO
CHH,0001193125-24-044497,425,2024-02-23,YES,NO
CHH,0001193125-24-042844,425,2024-02-22,YES,NO
CHH,0001193125-24-040377,425,2024-02-20,YES,NO
CHH,0001193125-24-040149,425,2024-02-20,YES,NO
CHH,0001193125-24-024062,425,2024-02-05,YES,NO
CHH,0001193125-24-022854,425,2024-02-02,YES,NO
CHH,0001193125-24-020915,425,2024-01-31,YES,NO
CHH,0001193125-24-012160,425,2024-01-22,YES,NO
CHH,0001193125-24-011647,425,2024-01-22,YES,NO
CHH,0001193125-24-010246,425,2024-01-18,YES,NO
CHH,0001193125-24-009250,425,2024-01-17,YES,NO
CHH,0001193125-24-008212,425,2024-01-16,YES,NO
CHH,0001193125-24-005797,425,2024-01-10,YES,NO
CHH,0001193125-23-299421,425,2023-12-20,YES,NO
CHH,0001193125-23-296760,425,2023-12-15,YES,NO
CHH,0001193125-23-294456,425,2023-12-13,YES,NO
CHH,0001193125-23-294455,425,2023-12-13,YES,NO
CHH,0001193125-23-293454,425,2023-12-12,YES,NO
CHH,0001193125-23-293444,425,2023-12-12,YES,NO
CHH,0001193125-23-293442,425,2023-12-12,YES,NO
CHH,0001193125-23-293438,425,2023-12-12,YES,NO
CHH,0001193125-23-282273,425,2023-11-22,YES,NO
CHH,0001193125-23-278856,425,2023-11-16,YES,NO
CHH,0001193125-23-272579,425,2023-11-07,YES,NO
CHH,0001193125-23-267319,425,2023-10-31,YES,NO
CHH,0001193125-23-265156,425,2023-10-27,YES,NO
CHH,0001193125-23-263192,425,2023-10-25,YES,NO
CHH,0001193125-23-260913,425,2023-10-23,YES,NO
CHH,0001193125-23-260912,425,2023-10-23,YES,NO
CHH,0001193125-23-260911,425,2023-10-23,YES,NO
CHH,0001193125-23-257796,425,2023-10-17,YES,NO
CHH,0001193125-23-257793,425,2023-10-17,YES,NO
CHH,0001193125-23-257791,425,2023-10-17,YES,NO
CHH,0001193125-23-257787,425,2023-10-17,YES,NO
CHH,0001193125-23-257786,425,2023-10-17,YES,NO
CHH,0001193125-23-257784,425,2023-10-17,YES,NO
CHH,0001193125-23-257781,425,2023-10-17,YES,NO
CHH,0001193125-23-257247,425,2023-10-17,YES,NO
CHTR,0001104659-26-025214,SCHEDULE 13D/A,2026-03-09,YES,NO
CHTR,0001104659-25-125620,SCHEDULE 13D/A,2025-12-31,YES,NO
CHTR,0001104659-25-095207,SCHEDULE 13D/A,2025-09-30,YES,NO
CHTR,0000950142-25-002099,SCHEDULE 13D/A,2025-08-04,YES,NO
CHTR,0000950142-25-001436,SCHEDULE 13D/A,2025-05-20,YES,NO
CHTR,0001104659-25-050222,SCHEDULE 13D/A,2025-05-19,YES,NO
CHTR,0001104659-26-025214,SCHEDULE 13D/A,2026-03-09,YES,NO
CHTR,0001104659-25-125620,SCHEDULE 13D/A,2025-12-31,YES,NO
CHTR,0001104659-25-095207,SCHEDULE 13D/A,2025-09-30,YES,NO
CHTR,0000950142-25-002099,SCHEDULE 13D/A,2025-08-04,YES,NO
CHTR,0000950142-25-001436,SCHEDULE 13D/A,2025-05-20,YES,NO
CHTR,0001104659-25-050222,SCHEDULE 13D/A,2025-05-19,YES,NO
CHTR,0001104659-26-001107,425,2026-01-06,YES,NO
CHTR,0001104659-25-079604,425,2025-08-18,YES,NO
CHTR,0001140361-25-005132,425,2025-02-19,YES,NO
CHTR,0001104659-25-015204,425,2025-02-19,YES,NO
CHTR,0001104659-25-005282,425,2025-01-22,YES,NO
CHTR,0001140361-24-049317,425,2024-12-13,YES,NO
CHTR,0001104659-24-120983,425,2024-11-20,YES,NO
CHTR,0001140361-24-047354,425,2024-11-20,YES,NO
CHTR,0001140361-24-047352,425,2024-11-20,YES,NO
CHTR,0001104659-24-119018,425,2024-11-14,YES,NO
CHTR,0001140361-24-046325,425,2024-11-13,YES,NO
CHTR,0001104659-24-117321,425,2024-11-13,YES,NO
CHTR,0001104659-24-102056,425,2024-09-23,YES,NO
CLF,0000764065-23-000149,425,2023-08-24,YES,NO
CLF,0000764065-23-000147,425,2023-08-22,YES,NO
CLF,0000764065-23-000146,425,2023-08-22,YES,NO
CLF,0000764065-23-000141,425,2023-08-18,YES,NO
CLF,0000764065-23-000139,425,2023-08-15,YES,NO
CLF,0000764065-23-000136,425,2023-08-14,YES,NO
CLSK,0000950170-24-090904,425,2024-08-05,YES,NO
CLSK,0000950170-24-090154,425,2024-08-02,YES,NO
CLSK,0000950170-24-088993,425,2024-08-01,YES,NO
CLSK,0000950170-24-080162,425,2024-07-02,YES,NO
CLSK,0000950170-24-078595,425,2024-06-27,YES,NO
CLSK,0000950170-24-078537,425,2024-06-27,YES,NO
CLSK,0000950170-24-078202,425,2024-06-27,YES,NO
COTY,0001104659-25-087216,SCHEDULE 13D/A,2025-09-03,YES,NO
COTY,0001104659-25-087216,SCHEDULE 13D/A,2025-09-03,YES,NO
COUR,0001140361-26-012330,425,2026-03-31,YES,NO
COUR,0001140361-26-012323,425,2026-03-31,YES,NO
COUR,0001140361-26-011111,425,2026-03-25,YES,NO
COUR,0001140361-26-010250,425,2026-03-18,YES,NO
COUR,0001140361-26-008856,425,2026-03-10,YES,NO
COUR,0001140361-26-006832,425,2026-02-25,YES,NO
COUR,0001140361-26-004690,425,2026-02-10,YES,NO
COUR,0001140361-26-004240,425,2026-02-06,YES,NO
COUR,0001140361-25-045910,425,2025-12-18,YES,NO
COUR,0001140361-25-045873,425,2025-12-17,YES,NO
COUR,0001140361-25-045874,425,2025-12-17,YES,NO
COUR,0001140361-25-045872,425,2025-12-17,YES,NO
COUR,0001140361-25-045870,425,2025-12-17,YES,NO
COUR,0001140361-25-045871,425,2025-12-17,YES,NO
COUR,0001140361-25-045862,425,2025-12-17,YES,NO
COUR,0001140361-25-045835,425,2025-12-17,YES,NO
COUR,0001140361-25-045773,425,2025-12-17,YES,NO
CSCO,0001104659-23-102595,425,2023-09-21,YES,NO
CTAS,0000950103-26-003802,SCHEDULE 13D,2026-03-16,YES,NO
CTAS,0000950103-26-004401,425,2026-03-19,YES,NO
CTAS,0000950103-26-003614,425,2026-03-11,YES,NO
CTAS,0000950103-26-003609,425,2026-03-11,YES,NO
CTAS,0000950103-26-003608,425,2026-03-11,YES,NO
CTAS,0000950103-26-003607,425,2026-03-11,YES,NO
CTAS,0000950103-26-003603,425,2026-03-11,YES,NO
CTAS,0000950103-26-003601,425,2026-03-11,YES,NO
CTAS,0001193125-26-101154,425,2026-03-11,YES,NO
CTAS,0000950103-26-003569,425,2026-03-11,YES,NO
CTAS,0000950103-25-000223,425,2025-01-07,YES,NO
CVNA,0000950170-25-101571,SCHEDULE 13D/A,2025-08-01,YES,NO
CVNA,0000950170-25-070726,SCHEDULE 13D/A,2025-05-13,YES,NO
CVNA,0001104659-25-019162,SCHEDULE 13D/A,2025-02-28,YES,NO
CVNA,0000950170-25-101571,SCHEDULE 13D/A,2025-08-01,YES,NO
CVNA,0000950170-25-070726,SCHEDULE 13D/A,2025-05-13,YES,NO
CVNA,0001104659-25-019162,SCHEDULE 13D/A,2025-02-28,YES,NO
CXM,0001193125-25-313023,SCHEDULE 13D/A,2025-12-09,YES,NO
CXM,0001193125-25-313023,SCHEDULE 13D/A,2025-12-09,YES,NO
D,0001193125-24-154774,SC TO-I/A,2024-06-05,NO,NO
D,0001193125-24-142859,SC TO-I/A,2024-05-20,NO,NO
D,0001193125-24-132515,SC TO-I,2024-05-07,YES,NO
DAN,0001539497-25-001656,SCHEDULE 13D/A,2025-06-18,YES,NO
DAN,0001539497-25-000136,SCHEDULE 13D/A,2025-01-23,YES,NO
DAN,0001539497-25-001656,SCHEDULE 13D/A,2025-06-18,YES,NO
DAN,0001539497-25-000136,SCHEDULE 13D/A,2025-01-23,YES,NO
DELL,0001193125-26-116439,SCHEDULE 13D/A,2026-03-19,YES,NO
DELL,0001193125-25-230385,SCHEDULE 13D/A,2025-10-03,YES,NO
DELL,0000950170-25-096441,SCHEDULE 13D/A,2025-07-17,YES,NO
DELL,0000950170-25-004910,SCHEDULE 13D/A,2025-01-13,YES,NO
DELL,0001193125-26-116439,SCHEDULE 13D/A,2026-03-19,YES,NO
DELL,0001193125-25-230385,SCHEDULE 13D/A,2025-10-03,YES,NO
DELL,0000950170-25-096441,SCHEDULE 13D/A,2025-07-17,YES,NO
DELL,0000950170-25-004910,SCHEDULE 13D/A,2025-01-13,YES,NO
DIS,0000950157-26-000406,SCHEDULE 13D/A,2026-03-20,YES,NO
DIS,0000950157-25-000917,SCHEDULE 13D,2025-11-05,YES,NO
DIS,0000950157-26-000406,SCHEDULE 13D/A,2026-03-20,YES,NO
DK,0001140361-26-013210,SCHEDULE 13D/A,2026-04-03,YES,NO
DK,0001140361-26-013210,SCHEDULE 13D/A,2026-04-03,YES,NO
DKS,0001193125-26-106390,SCHEDULE 13D/A,2026-03-13,YES,NO
DKS,0001193125-26-106285,SCHEDULE 13D,2026-03-13,YES,NO
DKS,0001193125-26-106280,SCHEDULE 13D,2026-03-13,YES,NO
DKS,0001193125-26-106390,SCHEDULE 13D/A,2026-03-13,YES,NO
DKS,0001140361-25-028506,425,2025-08-04,YES,NO
DKS,0001140361-25-027037,425,2025-07-24,YES,NO
DKS,0001140361-25-023252,425,2025-06-23,YES,NO
DKS,0001140361-25-021813,425,2025-06-06,YES,NO
DKS,0001193125-25-129604,425,2025-05-28,YES,NO
DKS,0001193125-25-129602,425,2025-05-28,YES,NO
DKS,0001193125-25-129596,425,2025-05-28,YES,NO
DKS,0001193125-25-120955,425,2025-05-15,YES,NO
DKS,0001193125-25-120907,425,2025-05-15,YES,NO
DKS,0001193125-25-120906,425,2025-05-15,YES,NO
DKS,0001193125-25-120904,425,2025-05-15,YES,NO
DKS,0001193125-25-120903,425,2025-05-15,YES,NO
DKS,0001193125-25-120901,425,2025-05-15,YES,NO
DKS,0001193125-25-120246,425,2025-05-15,YES,NO
DLTR,0001104659-25-068081,SCHEDULE 13D/A,2025-07-15,YES,NO
DLTR,0001104659-25-068081,SCHEDULE 13D/A,2025-07-15,YES,NO
DNB,0001704720-25-000095,SCHEDULE 13D/A,2025-08-26,YES,NO
DNB,0001140361-25-032707,SCHEDULE 13D/A,2025-08-26,YES,NO
DNB,0001704720-25-000051,SCHEDULE 13D/A,2025-05-09,YES,NO
DNB,0000950170-25-044692,SCHEDULE 13D/A,2025-03-25,YES,NO
DNB,0001140361-25-010305,SCHEDULE 13D/A,2025-03-25,YES,NO
DNB,0001704720-25-000095,SCHEDULE 13D/A,2025-08-26,YES,NO
DNB,0001140361-25-032707,SCHEDULE 13D/A,2025-08-26,YES,NO
DNB,0001704720-25-000051,SCHEDULE 13D/A,2025-05-09,YES,NO
