phase	attempt	label	wf	state_sha256	agent_sha256	journal_sha256	script_sha256	script_path
kf-a4-hardreview-70-20260822T015053Z	primary	hr-009/b2	wf_60310a5b-358	911a6fd5eb6b94947495e412f4c3b6c0365068f444f360634bc7598cff78792d	9e780cd57490fb29b290b4b5078333c0a1bf68be3f181e5dce63637bb0744ada	287add2f2df29216bcbb92275f42a549abd40a22cea2d45f3e240a298bd92202	7b30b3584e260ea73b3b66da883ce404bbf83fa2f935012a3237aaf13a4d6b7d	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-009_b2.attempt1.js
kf-a4-hardreview-70-20260822T015053Z	primary	hr-010/b1	wf_d2983ed2-5f3	ab92ef53a340d522c678d714317354227b0fd3cafb82914248c0e02a22c5712e	75a6b4f4d792843a6253e018cec35eabbc375c4e718e5e911d81d7000f9f4572	586f7a284ff6c703f9bbf8275cb0a4e51af4d33807f82c14b34b214dd50a80f1	55a09f75cf1ffdde9af54870eefb27237e177d583794f1bcba1316e5b5fe4606	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-010_b1.attempt1.js
kf-a4-hardreview-70-20260822T015053Z	primary	hr-010/b2	wf_2f2c12ce-db7	757ff51909859eb7b98c12921128460286c96b3a4ea9c10ae283517014920d2d	bf60a663cbd2424d50e1b2c2fc896152620dddebcad23dbdf44a0858209bbef8	82e0c11104c4c29c14f34553c1624f224c6074f4c53993b98ef3efbd63d2c617	5bc391098835c37cd4937cb0dc4b3e29847c436e17c5c24c43bfe070445bcf4c	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-010_b2.attempt1.js
kf-a4-hardreview-70-20260822T015053Z	primary	hr-011/b1	wf_f1688444-375	0ae88fffaafe8afdbbaa18a0dd380d7701a75d77b9be8e7a6ef944d370a9cbc5	26fee1cd72add1e973bd7206dc6da8b86ea9717843a0c884bacf2bc2a4a1e6a5	8cc0faed6008bc0a55197bc7c8d338f48c6fb1fbfc68cb5b9bc5431d21ef66d6	d4138a7c01d425ff873cacee88d3dda7f17e2c16278e640618de27f382691bde	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-011_b1.attempt1.js
kf-a4-hardreview-70-20260822T015053Z	primary	hr-011/b2	wf_0121dbfd-b4b	2d218b4b3d3651716f246bdfebfecf28e76ab093519b4ee97fedd79f596a9eb4	2c5b9b4f3cb67aea770352948c19d02d3809bc8bb046eaee1d3e934683b46a32	3100d48ae6281f66228034fd8f863b1e843b404e0f5d0ddabc08e9d61bfa640e	3e2e778948d1cfba814b05e2113b0c3cd5cfea7325678a0abde0be11d82b7e5a	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-011_b2.attempt1.js
kf-a4-hardreview-70-20260822T015053Z	primary	hr-012/b1	wf_428628dd-9e3	52573a2aa9083f558706b9023302885900b96e01b98f99ddaf7eb27924777f64	7b01c60340441d2f864656950d61e552a979c179af9b31ab26feb0b9489f3ab4	50ca945b8bf349fe2fcb23be5a937b48c02d34cf4529e42b7cf0c363d042abd8	e9229b4eec29b5ab4329dd9bd94080cba640270e460b1fa902f920c9bbaa6779	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-012_b1.attempt1.js
kf-a4-hardreview-70-20260822T015053Z	primary	hr-012/b2	wf_f6dbc5a9-936	9b7f2df3fb2beb894c7db6d3c65eb8e1e15a1728c355d6b169008444a3e4e24d	b6b76a1e28404f0d5f028a1e2bc9a71efeb58efb2d56c4696f03250d82a7e85d	80805eebbd24d9931f70c76568b569418d28a14285998697452b5f7d2c4a392c	58e3fb5c00d8cda565e8b7346b839e32f3332fe811ca1e25bc35d008be8a0f9c	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-012_b2.attempt1.js
kf-a4-hardreview-70-20260822T015053Z	primary	hr-013/b1	wf_bd885d95-557	335365cea5cde8f731bebae8129ad0b65e4914c44ad6ddeefc604beb049ca984	23a9d8593dc9cfc4b693d2e19cb3b07768451c975522a30f2d8b1186afe04b22	8953d537899610aabc6111209227258b4aeff6dc24ee825497e23513f9fcf36c	1cb140173f9d837056de0580c566a9be5f0d94af45a0dabe4f27efbe9c602b48	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-013_b1.attempt1.js
kf-a4-hardreview-70-20260822T015053Z	primary	hr-013/b2	wf_54f17d38-148	b9bde152dee44e135b8c979736bf10afc6aa9438a802379901694e03db69bcba	71cd7fdab24934beb07515dd0a1d86c6cb8095956c6cec833101e49e1af86ccf	116989c98627c5ad074edea3ed5a67837f63c29a4648322f021c9b877a7e7b93	ad3d6a4d27eb2b6da38b52db9c797fa523e965e7ac3b9ba9b5af958ef484cb3b	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-013_b2.attempt1.js
kf-a4-hardreview-70-20260822T015053Z	primary	hr-014/b1	wf_b69569a0-2f2	74e1421034e33f4690048e1dc2643fad7746c01d7ffd6b680b5da01b0681eee1	83c47f69b33ecb5040516c278607e55d296deca1ea2b019afbe148766b08299f	66bf46de8557b2b48f288e4f09bffa8c953dbc1ca7f0f74d4f828650e2cd16dc	2cacd6256f2187ae205b54ad8cbf8b2c45215e18226110052e1dc270bf3ec45e	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-014_b1.attempt1.js
kf-a4-hardreview-70-20260822T015053Z	primary	hr-014/b2	wf_683b3c62-05b	a213acda01033f0c601abb7604a8b770365f0adeba8fdf94bc6df68717881784	bcd592bf834b8e2e2975fc5c42500cf63ab31311ae2c5fe305c554a8c8fb53a3	beab22cf413302508e9bf3b1dfba33816d95ebabe5a768354ea4e61636d7bb49	69400078f146a54b0366812c8d697b33402adb3926109f3a13884f169ddaa196	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-014_b2.attempt1.js
kf-a4-hardreview-70-20260822T015053Z	primary	hr-015/b1	wf_a07eeaed-39a	f641be9595d35ab0b859cae7c310ae7c9d0eb3e6abe7ed8e10101c56695a5c40	acb295119b2bf6bc725b26a5729a2ea3ed18f98126c2564ef8b8921d0b7f40a2	cd4510ca79e912ea7f90e4978cf78ec686b8eaad3cacd490decb8df450e1afd6	14f7a5cc5e55a6b5956d9dc26c4b1d38f2c53f09bd6ea8cf0a890c53bde1b79c	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-015_b1.attempt1.js
kf-a4-hardreview-70-20260822T015053Z	primary	hr-015/b2	wf_a6c73e54-f02	6a342b5501845b9f68d235c27477eb135b660a0af8ea1d8e225359e1eb53ae3c	389885c63acfaa34c9122a62c0f40418f712d5e792d6a7f138f41b8ced95a259	83ca0ba9299dd60f8752b294ade541f9e5ff328da66508bdfc98a8a3adea87cf	d17bffff13e7c5678b982b715a3fc70e9484d00401e52809c48609a5fc2d374b	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-015_b2.attempt1.js
kf-a4-hardreview-70-20260822T015053Z	primary	hr-016/b1	wf_4a0b310e-09d	6c6ff2191c6c4d7485ead106cc981c20431df1b9a774b53f3a88de32f6bda200	6428b0eb20adc1467731a8e87c5e5501d31d5be98d155c61681ce4e89bbb7530	1ecfd1dd339a071d10bdf233194503e4ea11ed96154976f0a620a6df58e79c9d	b13da7de92f9291a45cabff5fb5ca1398d69c71c7496817b62e809f5f03a8b3f	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-016_b1.attempt1.js
kf-a4-hardreview-70-20260822T015053Z	primary	hr-016/b2	wf_430a58c4-464	b710f7a3763059cb92161a4422910b68cd9ed9d753782148615932800a43edcc	1dacaa5d49fd9181bb1f3e9118e090d667e963e9fcd9430ce7edeaaf3f95bf32	21996f1b30c7fa9b9b99d1d99791a890592587b2520301d21c6ea0018285ea99	25ae561cf2ab4232204a5a27b8c469ee15fff4b2c335479463bbbad5b0965ada	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-016_b2.attempt1.js
kf-a4-hardreview-70-20260822T015053Z	primary	hr-017/b1	wf_f543d1da-be5	ef580f5374060c5310d6399526f9a479f5bad0353f39c33d406fad2889762b0f	0df804d0c00821d08289408c89693b0e4cf5757f982854e861bfd9016528ffb5	3198bb99acb995a98eb3b77703365cceed91b6577743e7079853ce2a108a0064	7569945bec4d85836f47dfcdf409fb7f2ccee367ae2f84514999f6207283467d	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-017_b1.attempt1.js
kf-a4-hardreview-70-20260822T015053Z	primary	hr-017/b2	wf_1f41b3bb-f06	50848926951ccf616dd522711d4a89a9cbfc064439c7a48adaf7bb4619377726	0e65577368edef7e47b3fbff093e41f12aa4f02002dde26330fb0e350a1308a5	6f12d03d366254913cae2394880174b23c1613fa7705f016e2d245284f5cfdaf	a1f197434dd4f61cb53e9ee08fd5cb685e502c04e7e426fa9f9454dd1fb1e55c	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-017_b2.attempt1.js
kf-a4-hardreview-70-20260822T015053Z	primary	hr-018/b1	wf_01e7b70e-ab4	3f902c72562ccb1f9688ad4f919493fdffc9b0202635b4350b8a99010c23c45e	785ba92207625a9faf9948e9dd1dfe4c5d928e0b083f75c5e0af36210acfbd85	fb6af9ea79a982b725a3c9f985b49e740dae8565e2bc21ccad3c9220327dc37f	ff2b76915f7d118b72ab3c7fbf831fa24f1c366ce4375c0d983569de0f146eb3	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-018_b1.attempt1.js
kf-a4-hardreview-70-20260822T015053Z	primary	hr-018/b2	wf_e481ac44-a5f	1b7b3329038954a62ffe1d3301b37df4961531e10d0b74ea2017e28678a0f743	35b600cb50a275630a3337562e8815641b37cb84ed07527f1bdc666c9c78f9f3	d788bd2047268e611c4d7d4e068d0f65cbf8b8f60b9c9fd42a2b30066b7c66b0	70581cfd4e0ae2a0e014266de176ab28d2171d3df693fd45bd68eacaef75bff9	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-018_b2.attempt1.js
kf-a4-hardreview-70-20260822T015053Z	primary	hr-019/b1	wf_85a5a275-35a	0b909759d218dc195b8c54eaeb7902345ef46e38a02fa2919280b346dbec204d	2806c46f8437b701cc055bf0f7bcb78d58b0e92db5356aff1160dea3344f6d72	441ba1e9a6ac2c59d2a778b8049d60102d28af0d05741ab7c7c31e11653428e2	0c51cfabb5130b27fb1731844ce02c7183444d674d60c3c4c38b34795fdc818b	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-019_b1.attempt1.js
kf-a4-hardreview-70-20260822T015053Z	primary	hr-019/b2	wf_5cd54191-f6c	6fb9aed265b72dc46ee29e390102f9f2f3365f998decaeb8ba0542de067733be	d9a5f5e15f267fea1a2f747d0f086372cf7f06165637c8dcad5c27251bdabda7	ee244e35af6289561cdf2cda2642b518a036112fa19f09b3c78d194bdfcd2bf2	1610aa77451ab9b5cfbd1f688b23bc9a4ea981d76680c73d6d77484b7c590440	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-019_b2.attempt1.js
kf-a4-hardreview-70-20260822T015053Z	primary	hr-020/b1	wf_5b51da81-91f	bae969c688722990390876d3ce5166ef3cc14a50b35dcd100acc0c24184b1d6d	a7a774867ce703f0a150967586b7397da7001c022fd194d58f74fa3af4ec7bd0	092fe8891c880db7d12c56463c184177f532cba06c6e9ba394837dcea0b34029	b1684d9e80755a05e016db66cf0716237bbb3f80187fcd4778d36c5434796595	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-020_b1.attempt1.js
kf-a4-hardreview-70-20260822T015053Z	primary	hr-020/b2	wf_0da979c5-78d	de7fb77efef23942cc998a92fde104daec929c9d6cdc81b7c1191b1421066766	ac79fe2a73cdabcadeb95bd36e2a777be1bfe0361d49967ea6136c15aa72e1e1	18806d40a8d04c3ec6b8f50fc2d06cf72e67adb02ad507c49d151087b8504a6f	142ab90d77b16e7c67dc3aaeee35d79a092331ce55c1a7e38a0bee811347f116	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-020_b2.attempt1.js
kf-a4-hardreview-70-20260822T015053Z	primary	hr-021/b1	wf_7ca057c1-9eb	ae92e13424de860332b93f29500afda458c499a58be4500cf3f4a2fd66312374	bea4ac978a8e3829fa75a57f84887c99c620f5c8d26209c1675fe568d166c03f	3e0e8536416266b3bd7ff0d4e40b918156f7b2f715be660c14c5adc0cc29d0f9	4a710e96eeb0af044883b83012db564d14e79b655a0564e93c0fb63a348b4aa2	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-021_b1.attempt1.js
kf-a4-hardreview-70-20260822T015053Z	primary	hr-021/b2	wf_248a98ab-286	bd1de5b93309c986cbadd0cad44d6fb17c1314f2fe64854cf76a22a43e530057	bfd4bf1ef4f52fc0bc399653de5a00c2176cf98df547f71271066b26049a07cb	225dc7cd0ef723925b23b5c1ee87d83a89e324fc4386f563400c6caaa76437c6	92f16e52a6d5d9f9ab8b2deca66b4a1d51cf6ebd1bd1946a187641658d29084e	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-021_b2.attempt1.js
kf-a4-hardreview-70-20260822T015053Z	primary	hr-022/b1	wf_63d0157b-bb0	1cb2498ed624e58d85d06ce85c6417a3523feb55e219056a6133fd94c5063d05	2bc2cab3eebfd8c03aec7465d147c4704e6c27bd50b48bb49a94306445309185	d0812629264e8fce1f841f9c8664348a5343992962a75012b83c35be0bdaeaad	e40fe3b41cb86ad07483fcf03dc7487e015dc02251241c20bc4aafe9b88f91a1	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-022_b1.attempt1.js
kf-a4-hardreview-70-20260822T015053Z	primary	hr-022/b2	wf_b094930d-fda	e1545b0a56f1b897e8adab9233e94aa1a36b3676fc45c04bf3aae77312c92a3a	675d9e59c4c2aad7bda17ea29abfde3f99786f03a7c87a543af4907f928aa0a1	6a46e98248db654749a8841359b72d6b6731c7435cded3b565d475685d7a3cec	579594b4da6805cf074133665a37103a2efffedee940d16c35efadabc91db9b8	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-022_b2.attempt1.js
kf-a4-hardreview-70-20260822T015053Z	primary	hr-023/b1	wf_298e3c73-919	9383d2dc42748be393ef867d34d33f374ce7bb0a0597d07cde2396df6b6922d7	833212b42b888a144f151bb41c4b4d73e752939a8c79898a05d8844fc83148ac	6660de0e6e5f8b8c4be52bc010f30c2ebbc263d09fb102a65d1f8990eca4fd0e	a7c115302141beba92cf985a5e46bb068623b7d9cfa53d748da0b2570293b961	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-023_b1.attempt1.js
kf-a4-hardreview-70-20260822T015053Z	primary	hr-023/b2	wf_aa180ff0-3cb	03b52f21672361b6c6d4b1fc855047e04a027632420a4bef3896ad553db92473	075c947d0d878f76a91115bdc179eab2fdbe35cbc4bc868327631db70e1edd68	09eb1ea48c100af1b7c5b901d689799c58f8fec5fbf0c7ccb2312243c36561e4	d175985de1006fcfdb4a315c9c7f16038d4f03e81afdd97f4ca041fd111c6120	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-023_b2.attempt1.js
kf-a4-hardreview-70-20260822T015053Z	primary	hr-024/b1	wf_a836bde0-c5b	89ff93599d5e7617f14ba65ec666423490e1cc3ce7b0c1f9c04201c1718b4edf	10c095529eb3d1908a3860912caf2e16e4e585ee9c614602df01e776787efc27	8647e8557e42bade2253f24c19501738ceda3f5ea119e10de58075e35ef9eb75	e8d2ad476e7b5f5a53d00e0d34eeb10d23c7d5971f32b75780189090354093b7	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-024_b1.attempt1.js
kf-a4-hardreview-70-20260822T015053Z	primary	hr-024/b2	wf_ffbcb32b-297	919da57d321d5e08a2162790badbf80527cb0c4063be106219760eb07c5d7791	401e953164a5b43929e355f20c5a8c49dc9ce3b0f3ebb76be7f7a90507da46da	552a7219c7f3f82ca23487f524e9b572ada20c228419ef1c1605fd98e19578bb	0b10fd579fc729c2ce8cc035c14e732fe345f76d3ccb90b02f2b41a03080a7e1	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-024_b2.attempt1.js
kf-a4-hardreview-70-20260822T015053Z	primary	hr-025/b1	wf_79c24788-461	2776318606aa7ba95ef9e05f284a65066b1e65d0eb85f115e1208aeff148b8bb	687d059d3710fd3085e18f223f65ee4c54c82f90f9a167afaeddedea26e4c4cb	0c72d3bcd1c7c74876181c9b27b6cdc159a54d9b2712ceb0e34a433ccb97db7d	bf8197b1b5ec8a1f471629677bb8b87291cdf4d987d0894fff177132205a2214	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-025_b1.attempt1.js
kf-a4-hardreview-70-20260822T015053Z	primary	hr-025/b2	wf_f8d3e9cd-cda	c40f05c8f58eac74b34a92da0d4631772b6b7c558e36fec5f5ec78521c0f0b98	3c7b5e43b1df0211b91fe59160bee9b715cd7fabfd078dacc89b8e9da649914a	c95ce9ceaa5012a53b925b790bd701b0f09348642b1656c1ddd9b1554125ab14	06c53906b3bc9b950f96a9b2627388d06c28369ae76f9b0fcd72fc6ec8a4f22f	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-025_b2.attempt1.js
kf-a4-hardreview-70-20260822T015053Z	primary	hr-026/b1	wf_fe03b3b8-4f3	b0c3afd174e72f793ebc3d5d932b01c42868bcbe22c8df0124e914f221e8b0c3	4bab3432a35378344936755471685907a99adee4fe6289019e7687e34ed9daef	562e4387b422c6b3444e8f4ced6d18a56de85c0f6341dad4a8f0e339f21af672	d19a0cb8a6cf6d7b0c09ae0328f1f3cb215be989938f155c24495c585f3b2c43	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-026_b1.attempt1.js
kf-a4-hardreview-70-20260822T015053Z	primary	hr-026/b2	wf_3df29e09-ae6	ed37d7571a6800f9a0983d7614e0477babfc451e97cc80a2a20976186109184d	f2623a92ef3bbab2728070db7a60bac7a4fb8ebc4fedbf4fb66f34c3554c53df	bd5bbb8d03a0175e2a285d4c419b3631012bad9af43dd33d9ec0ecdb97c69ba8	3aac82a8d00387c9747ffbbf863fc25e00c92501a924fb378008a3315a305330	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-026_b2.attempt1.js
kf-a4-hardreview-70-20260822T015053Z	primary	hr-027/b1	wf_8fb65f7e-ff4	09836baba64618c6f291912baa264b88ad256df4de4fc25945cbcca494c2aee9	ad2b0e47bf34ef378ab648aa177026c49be2d0c9af35fa84bb8784be6ec2677d	0dc4fbe09e552cd04406175a396e9f1e2cc892fe139a23896b944d52e68ab135	4e0a3a477fea106b4c711a845c9612ed45bc4890b46fc34941a5cee47ca9ec74	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-027_b1.attempt1.js
kf-a4-hardreview-70-20260822T015053Z	primary	hr-027/b2	wf_e282e49b-35a	1643767b1703de23e58e7daeede287192aa2c60ff4890751179cf6631023a6f1	ada60de4d05b72a56b718665d78a93a1a0d866f3e252e052769b7956dbf1dc27	f8f30055f48756174342be83bae86c29863525411e281ce9c2492a74466d915e	beff9fcfd5d262006d0f6658343413d5e32fb0c03d561b24fcaf525ff4519b86	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-027_b2.attempt1.js
kf-a4-hardreview-70-20260822T015053Z	primary	hr-028/b1	wf_ee04062f-fe0	f4824997791620d5adada1fd6a283918081fa0e140c625e5ee839242e251b001	119eb3c09441cfbc94a0a1c5637fbcb51dd3cceb7554d8bb05c58a69520e820c	f4f918321abf0dcbb687bd273125a1815cb440b9bfba384280b8113ccb0c2826	8b7e31fea1750c7764207d63e7b221098b442f54d3151103face960fd29e2951	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-028_b1.attempt1.js
kf-a4-hardreview-70-20260822T015053Z	primary	hr-028/b2	wf_83a4ec22-495	9b907bb39127878a7b4e90e56873a45a560b00bade3bcac416b45880024635a6	be57f4e8e89a47a68b559e0ad7e63f113f760390bf112809251347ea8a92d186	eaf40569eafa35aa432568f2d45760e1629c9ed506686a311de95a6c0437e687	144819de2e589b63dd480ddea43ff6952d420d724db464d94e6dde1b71682097	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-028_b2.attempt1.js
kf-a4-hardreview-70-20260822T015053Z	primary	hr-029/b1	wf_01ee8f8a-81a	a90a4c25987113dc76640a6caabd63feaf8c91093a0b04096f00114b018da5cf	d746f313b0ccb7388341a46231b7c99822ca43de2f14313c81557546e4f5c2e6	057b04b3913b517390c6849b84dd5927954e51a2be4ff5a725ae8a78e21855c7	7983d9fe64f4c8f3974f2b13088b21f1412be0f5a1d8378dd07d9c279b2a315d	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-029_b1.attempt1.js
