path	bytes	sha256
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-012_b1.attempt1.js	75943	e9229b4eec29b5ab4329dd9bd94080cba640270e460b1fa902f920c9bbaa6779
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-012_b2.attempt1.js	75943	58e3fb5c00d8cda565e8b7346b839e32f3332fe811ca1e25bc35d008be8a0f9c
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-013_b1.attempt1.js	79372	1cb140173f9d837056de0580c566a9be5f0d94af45a0dabe4f27efbe9c602b48
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-013_b2.attempt1.js	79372	ad3d6a4d27eb2b6da38b52db9c797fa523e965e7ac3b9ba9b5af958ef484cb3b
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-014_b1.attempt1.js	56130	2cacd6256f2187ae205b54ad8cbf8b2c45215e18226110052e1dc270bf3ec45e
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-014_b2.attempt1.js	56130	69400078f146a54b0366812c8d697b33402adb3926109f3a13884f169ddaa196
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-015_b1.attempt1.js	190387	14f7a5cc5e55a6b5956d9dc26c4b1d38f2c53f09bd6ea8cf0a890c53bde1b79c
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-015_b2.attempt1.js	190387	d17bffff13e7c5678b982b715a3fc70e9484d00401e52809c48609a5fc2d374b
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-016_b1.attempt1.js	88647	b13da7de92f9291a45cabff5fb5ca1398d69c71c7496817b62e809f5f03a8b3f
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-016_b2.attempt1.js	88647	25ae561cf2ab4232204a5a27b8c469ee15fff4b2c335479463bbbad5b0965ada
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-017_b1.attempt1.js	88683	7569945bec4d85836f47dfcdf409fb7f2ccee367ae2f84514999f6207283467d
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-017_b2.attempt1.js	88683	a1f197434dd4f61cb53e9ee08fd5cb685e502c04e7e426fa9f9454dd1fb1e55c
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-018_b1.attempt1.js	56166	ff2b76915f7d118b72ab3c7fbf831fa24f1c366ce4375c0d983569de0f146eb3
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-018_b2.attempt1.js	56166	70581cfd4e0ae2a0e014266de176ab28d2171d3df693fd45bd68eacaef75bff9
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-019_b1.attempt1.js	56148	0c51cfabb5130b27fb1731844ce02c7183444d674d60c3c4c38b34795fdc818b
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-019_b2.attempt1.js	56148	1610aa77451ab9b5cfbd1f688b23bc9a4ea981d76680c73d6d77484b7c590440
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-020_b1.attempt1.js	61797	b1684d9e80755a05e016db66cf0716237bbb3f80187fcd4778d36c5434796595
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-020_b2.attempt1.js	61797	142ab90d77b16e7c67dc3aaeee35d79a092331ce55c1a7e38a0bee811347f116
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-021_b1.attempt1.js	82376	4a710e96eeb0af044883b83012db564d14e79b655a0564e93c0fb63a348b4aa2
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-021_b2.attempt1.js	82376	92f16e52a6d5d9f9ab8b2deca66b4a1d51cf6ebd1bd1946a187641658d29084e
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-022_b1.attempt1.js	94778	e40fe3b41cb86ad07483fcf03dc7487e015dc02251241c20bc4aafe9b88f91a1
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-022_b2.attempt1.js	94778	579594b4da6805cf074133665a37103a2efffedee940d16c35efadabc91db9b8
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-023_b1.attempt1.js	95653	a7c115302141beba92cf985a5e46bb068623b7d9cfa53d748da0b2570293b961
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-023_b2.attempt1.js	95653	d175985de1006fcfdb4a315c9c7f16038d4f03e81afdd97f4ca041fd111c6120
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-024_b1.attempt1.js	117899	e8d2ad476e7b5f5a53d00e0d34eeb10d23c7d5971f32b75780189090354093b7
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-024_b2.attempt1.js	117899	0b10fd579fc729c2ce8cc035c14e732fe345f76d3ccb90b02f2b41a03080a7e1
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-025_b1.attempt1.js	89801	bf8197b1b5ec8a1f471629677bb8b87291cdf4d987d0894fff177132205a2214
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-025_b2.attempt1.js	89801	06c53906b3bc9b950f96a9b2627388d06c28369ae76f9b0fcd72fc6ec8a4f22f
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-026_b1.attempt1.js	36608	d19a0cb8a6cf6d7b0c09ae0328f1f3cb215be989938f155c24495c585f3b2c43
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-026_b2.attempt1.js	36608	3aac82a8d00387c9747ffbbf863fc25e00c92501a924fb378008a3315a305330
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-027_b1.attempt1.js	94474	4e0a3a477fea106b4c711a845c9612ed45bc4890b46fc34941a5cee47ca9ec74
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-027_b2.attempt1.js	94474	beff9fcfd5d262006d0f6658343413d5e32fb0c03d561b24fcaf525ff4519b86
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-028_b1.attempt1.js	85072	8b7e31fea1750c7764207d63e7b221098b442f54d3151103face960fd29e2951
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-028_b2.attempt1.js	85072	144819de2e589b63dd480ddea43ff6952d420d724db464d94e6dde1b71682097
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-029_b1.attempt1.js	77273	7983d9fe64f4c8f3974f2b13088b21f1412be0f5a1d8378dd07d9c279b2a315d
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-029_b2.attempt1.js	77273	7ef2432d9a5cc7fb40c3406b2506891cf0dcad83380256996f642e4b477216dd
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-030_b1.attempt1.js	241067	1f8f5c2b0905a1fff3255d7f1596622c5e6aceb3a3d6746c8e2bbc8dc97bea25
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-030_b2.attempt1.js	241067	d05359e707e46acbaa6592a76e5a87e5e14877162314c6995bbd772281232bcb
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-031_b1.attempt1.js	241059	b2e3dd8e9cf01279b32013b864a6eac8285ea548c14d1c3e9432d6cc4a7bb5b7
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-031_b2.attempt1.js	241059	406ea6260b193d9b5573a49a45103228a64ed28f63d9d87d5398c72d56ecfdf5
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-032_b1.attempt1.js	99300	0b757e3b03c4c6482a3b3062290e175d8ccc667d0fba88fee9444c3d3d1f155c
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-032_b2.attempt1.js	99300	1b3697650f67adaed4177b7d19b7f2a254dcbf865e19bfc4c8e1033ff8071bbf
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-033_b1.attempt1.js	99349	12d1bb61ee1623192f006bdbbbf5ab329f02ebf9244d2e0cb46676aa01a17c64
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-033_b2.attempt1.js	99349	c436396f4b7ebf66bf310dbd4a6e5a466a43ad4b4459593503517f9e7f676fc1
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-034_b1.attempt1.js	95853	3de019bb56c9a1e78ccb383a10e4cfff8f0556d631c93384d85eec526eed0e36
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/scripts/hr-034_b2.attempt1.js	95853	0aeb5d9416077c0f7b5e8636355c6f2e88ef449e88df6af14ad3896a8540a9bd
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hrfix-4-20260822T050131Z/finalization.json	1260	04a802d97e254fdcf8cc2023ea5e89536252745df9e23b7172f25224cf9e438e
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hrfix-4-20260822T050131Z/raw/hr-029_b2.attempt1.proved.json	1961	3edc99d585627d37842098f7b11594b9b15f84e6fae2af3e1f2c3f5913d8fe7c
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hrfix-4-20260822T050131Z/raw/hr-033_b1.attempt1.proved.json	2141	d05a74221525af06abdbbddda6e0ef9dcd8eef26319daa9c3edb7bff53be07fb
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hrfix-4-20260822T050131Z/raw/hr-033_b2.attempt1.proved.json	2098	8e0eaf5293722b638c5a3c9fe62c7f92a701850ad019bfbb331c79b690eafc6b
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hrfix-4-20260822T050131Z/raw/hr-034_b1.attempt1.proved.json	2097	451aaec42ae9a5f4030c8f335be9ff3a28a847f3456678b386cc0d7a45fd0a26
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hrfix-4-20260822T050131Z/raw/wf_a94e4cb7-7b0.000.raw.json	2141	d05a74221525af06abdbbddda6e0ef9dcd8eef26319daa9c3edb7bff53be07fb
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hrfix-4-20260822T050131Z/raw/wf_d05198c3-812.000.raw.json	1961	3edc99d585627d37842098f7b11594b9b15f84e6fae2af3e1f2c3f5913d8fe7c
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hrfix-4-20260822T050131Z/raw/wf_e5efc7e3-8c1.000.raw.json	2097	451aaec42ae9a5f4030c8f335be9ff3a28a847f3456678b386cc0d7a45fd0a26
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hrfix-4-20260822T050131Z/raw/wf_ffde5e8b-33c.000.raw.json	2098	8e0eaf5293722b638c5a3c9fe62c7f92a701850ad019bfbb331c79b690eafc6b
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hrfix-4-20260822T050131Z/receipt.json	1840	4bcc3cc8fbaf5bddbcbd35866916cfcdef784be1eb357cc0b8bffcc4190ec56f
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hrfix-4-20260822T050131Z/scripts/hr-029_b2.attempt1.js	77503	c9b53ec688609ce52937f16f100b1fac592ca860254c5fa6c3da59a00d8c0659
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hrfix-4-20260822T050131Z/scripts/hr-033_b1.attempt1.js	99579	10b4a3e07aa8d65fb3567ec23c97f2da14182dc2b5a1ccb86a0c0f97609cb289
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hrfix-4-20260822T050131Z/scripts/hr-033_b2.attempt1.js	99579	af721f696dde0707181da25c816067c88c48e698d3ffb949fdb2b19f791c3661
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hrfix-4-20260822T050131Z/scripts/hr-034_b1.attempt1.js	96083	8d701ea64fdf87b750edfaf149cfc7978cb250498506e4fc4f3eaccd1ffc1dfe
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/conflicts_1370.json	260667	29293450b302e7e158daef7591ccd3bf57967101b907f176ad298ae548f60728
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/finalization.json	24859	45e0f404506c6178a11cd455ad8e5fe3e2a466bf5cb4b29ae743df67781f277e
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/000_0000006201-26-000031_000.js	75039	e42b50564ca24753801d469f8711d74b7b1be8a56d20de501ae476b1735b25e5
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/001_0000006201-26-000031_001.js	74694	9928be00e2662842b686c436b5b21173a8dad65f624be7d9f1cfef0d976a8fae
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/002_0000006201-26-000031_002.js	75013	e4fa54964747f21aa546eab7f23876af063b88b9fef0406679ed43482c4a85a7
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/003_0000006201-26-000031_003.js	75979	1a7d91c29f2d9d0263f0973a6d9ec00d9e53c96ef93ded71a9bcf9f034dfa397
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/004_0000006201-26-000031_004.js	74953	5ba254a119967dd0619966740861fa0392d67c7ae4ebcff24328c35a88ff0a5c
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/005_0000006201-26-000031_005.js	74664	b387b1eda1469a037a5e37a92e9a66193ba3bf3f6f93f568f5f057a277d77d55
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/006_0000006201-26-000031_006.js	75321	1946b1830b047547cabb37f51c62f9b96aa2e198dc592a580e90876683add37b
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/007_0000006201-26-000031_007.js	75122	7034a7bcb38608b5b5d68469d393161bb145f77d318d8deb6e57594e34d5bba0
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/008_0000006201-26-000031_008.js	75016	d7ee03a3966fb7e383d637196b0336ca0230c8f27df7aac650afeb1851e47798
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/009_0000006201-26-000032_009.js	85645	bcb6082126f233fc7305930c3c4d7c7b0eade849e5540e811a14c0f7d6eee06a
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/010_0000006201-26-000032_010.js	85818	60cfa27dd15b957939f04587a1b2d076434f881ff1e3b580a3ff7d18c13f828d
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/011_0000006201-26-000032_011.js	85372	cc792b207c26badda71312ef7f7e5e3d9369603ea7f758cf962ff1494a3490ff
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/012_0000006201-26-000032_012.js	84933	e7036d4d13128360954bd9e1c70c4540daa88fe20403d769446f93a7ce506954
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/013_0000006201-26-000032_013.js	84667	33ce528f5c43849abc2327ba8c779396fcb704cd71e858c12ffe143465b528c6
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/014_0000006201-26-000032_014.js	85635	f68eca7e037355872c2ce3ff933f62fd0ffbbc8d29636d42ed1afa4f927a6627
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/015_0000027904-26-000013_015.js	222227	ff843930c84453f54a56605ba1e78b8046419ff8333c2abf43a474f79d1e9b61
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/016_0000027904-26-000013_016.js	219626	66f86333187fe0502aa738bfd296b4fea675d87b1ce5438c633bd0c19bcfe269
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/017_0000027904-26-000013_017.js	219308	2579ebdac842ad8c57c259e3676e35ddbbc8c51e38fd2501485f840c6f8e9ff7
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/018_0000027904-26-000013_018.js	219212	96693a1f974f15b7270ce89f066f160f73203f94236345adc3b3b6946c7cfff8
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/019_0000027904-26-000013_019.js	219618	edabb7e457a7e65293e0e6044297ac98f26783f33c1f218be0ee2e62e5941a4d
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/020_0000027904-26-000013_020.js	219792	9dad09f6d2a9285357adfb6b5d7c55f9491327645a0be88412f3a79ef3f06399
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/021_0000027904-26-000013_021.js	219484	ce8ab5c2c5eb94e2a8adf81a2815f2d746c0c5c9ab8532775fd6ded61f94d20e
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/022_0000027904-26-000013_022.js	219346	54b71712b108e78aaead166691d849573cfe33faa0c55fe52d3d8c961637238f
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/023_0000027904-26-000013_023.js	219412	00c4622606197a265716a2ce2899bd7ab535daf1a291c751d36a939ef8a9ed56
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/024_0000027904-26-000020_024.js	83403	a27bede3b1252ee1b66acf549477a5757d5f7c9ba217df4ae47249a96ae7663d
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/025_0000027904-26-000020_025.js	83361	a7fb258fd4db39d99831dbff8d5c599c647d94d54490fa035931b6894a30a73b
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/026_0000027904-26-000020_026.js	83136	d0088b5e75ec1db0e0685c2953b000f508507d8b779a110c1540ad2391c34c2b
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/027_0000027904-26-000020_027.js	83794	2419a1254fb43de8b9592d749b8d939636ba8d038de8dd518f51669cc78bae00
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/028_0000027904-26-000022_028.js	73980	937716568bb5e7e6571b05620d502bd7a1c505d7142643b6c73a007b352d5c93
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/029_0000027904-26-000022_029.js	72899	726af4fc33ba17aed3f52e0431298ed1ed180ee7078c5eac0ef8c78edf63c4b8
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/030_0000027904-26-000022_030.js	73004	cc2cfee32891d3e0e8d500a77bdcc61465badc1192d01bd92bb389b5af9b677d
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/031_0000027904-26-000022_031.js	73562	b469c6d6ad0d6db9c79bff29d24b9469d7eeaa88c976a9f092183e690ef4853d
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/032_0000063908-26-000032_032.js	52725	bdfff96339ef226010e3f745304a27335528c64957e3a7517f9d02c9efba43ab
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/033_0000063908-26-000032_033.js	52162	232c4f0f5733f1652d2d271790a8d958e1e43faf92a372eddf8ac3297d7413f1
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/034_0000063908-26-000032_034.js	53785	72f126bbf0865783fac1f7f1e27c1812d4e2e7d61f600a13a6571668a4e62cfc
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/035_0000063908-26-000032_035.js	52588	53ad524055e228ff465820538ff1cef04852b0afe698a7f106b61f97f9b5a4ea
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/036_0000063908-26-000032_036.js	52445	8760f10d6442b58d1c44ff7060225c19d00fbdf4012cc736370364f0298fe026
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/037_0000063908-26-000032_037.js	52345	1599ed496374973dd18bc45fa9dccc94f29d5974481a4155efe03c017a3f9593
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/038_0000063908-26-000032_038.js	52329	2433f0015aa64f8e3b029e153a1d97c5eac1148fa41eed6a1dd79ae077cc5858
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/039_0000092380-26-000044_039.js	76986	924073a552462bd69ffc016ed87e4feb4fbd9ac0bc30fa89b84bdea64422b0a5
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/040_0000092380-26-000044_040.js	76782	15df6c9f68a06dcdf77555ddbc8c3dbe50837cb2c8254d8cb55832742c9f870e
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/041_0000092380-26-000044_041.js	77278	8432743873b62b26b810905050e4cd14cbc1476630d6d4b4a2c1cf79f4309b35
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/042_0000092380-26-000044_042.js	76516	50da58bfdb02b50812fe68191aa4c37385e95f506331b0c4af321759302403f5
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/043_0000092380-26-000044_043.js	76820	7d4648d0d2e6c04d42e7c7fa927c8d64743b8e339ff12739d09000804775b420
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/044_0000764478-25-000057_044.js	83549	69911e81cf35dea98b275e4d9700462535d4a4f816ca4ef44267e72f535a4107
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/045_0000764478-25-000057_045.js	80466	383484ee31f3795510e3428da6f1f59461b50757d9e1d8b697f9e997d3e51e05
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/046_0000764478-25-000057_046.js	80621	b236801313f8c9add0083c26d8b18bf24db71ff65e80325e5505c9161aa8c072
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/047_0000764478-25-000057_047.js	82019	e48832d3b7634dacd8c7b310c663d7b1fa52afa54cea44e76e24af73268681aa
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/048_0000764478-25-000057_048.js	80192	520f1a58cd6a5852ed5d99118077aec7054eab0a9f8e91f851ace6930438ff7a
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/049_0000764478-26-000005_049.js	35415	418b135df105822de90caa04d2db48156cc1cdc86e6bdbbefbe506b29ddc329d
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/050_0000898173-26-000006_050.js	69317	ba99d8a1b3ddaa91f93d84ad2be7e97cd74e45004635ea094ef37ba6b7164fb3
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/051_0000898173-26-000006_051.js	67910	33ad195068b3289ffda1b7aeeaed4945b015cf347ddab6768abc82a384abeaa8
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/052_0000898173-26-000006_052.js	68045	8f764d502ed5478360e05d0147f90a559cc565d413eb77dbb9c44b3891590db1
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/053_0000898173-26-000006_053.js	67351	12d2ae48d37703947132141f62105779cd7706b70bb03dd7898ff97db7b7184e
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/054_0000898173-26-000006_054.js	67239	1e721cddb272a460af3a236878348259d21a76ce65de3e4adf3a59cf1788e70c
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/055_0000898173-26-000006_055.js	67893	666e8cd80fe6dd75db9ee699ca8bb3b96280c6a36799dfad6f10ad42efb07f77
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/056_0000898173-26-000006_056.js	68141	03a45fcbaf99d27a5a743c13437795fc7cd4b9174d2c161858fb19265f542f88
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/057_0000898173-26-000006_057.js	67662	035246b25d8c4319f796863359c0703b892bdcc9f97b4c60b5d94aea0398a6f1
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/058_0000940944-25-000038_058.js	212968	942580a371aa0ec981f7bb877e2df5b5cfa182f71f37f6f075bfda1a0347d52c
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/059_0000940944-25-000038_059.js	212578	b38bebfc62ca7f5fe3cde80ef5fdd6d5d6bbb31486dc19618f43dbbded00a587
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/060_0000940944-25-000038_060.js	212476	0aacd73859b973cd9b822589db28da0933f2bfe1ec6ad17de5253bee7372cbf8
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/061_0000940944-25-000038_061.js	211678	c3bbc3d91a2959ecbf9ea034854214c34352c8074f8d938fbd29d362bc483b88
bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-phase1-196-20260821T163310Z/launch/062_0000940944-25-000038_062.js	211630	1d038d71c9a8e24191426505a3d600e517ef7fdf81a779920e94324258667fab
