commit	rel	bytes	sha256
929d6ed05acd6de66118407bd35aaef50a4988b6	.claude/plans/Drivers/experiments/harness/test_harness_guards.py	269035	efe54ee1e316a1499af8f216485991723ea5d924e63737bd9a6d7cfca7cb5fd9
929d6ed05acd6de66118407bd35aaef50a4988b6	.claude/plans/Drivers/experiments/harness/test_no_semantic_patterns.py	40683	127004c511e9af8403111a38b21b1da7bb592ade47910d9d4621d885661927fa
929d6ed05acd6de66118407bd35aaef50a4988b6	.claude/plans/Drivers/experiments/harness/test_rev4_gate.py	15803	fd2e7ef92f6f75e0f871cfa3a2d32ca5c73d12b4570a6f55dbd96f46cfab799d
929d6ed05acd6de66118407bd35aaef50a4988b6	.claude/plans/Drivers/experiments/harness/xbrl_census.py	5626	6fcc3c61000719041faa21ae35c91d77fc0233c3dca63bb10d78e6ff0050aa7d
929d6ed05acd6de66118407bd35aaef50a4988b6	.claude/plans/Drivers/experiments/harness/xbrl_dryrun_materializer.py	22545	2d82ad797f8a8dfc45328f2a92caf968c370bbd2d6a38e2174cac0d2eb13c723
929d6ed05acd6de66118407bd35aaef50a4988b6	.claude/plans/Drivers/experiments/harness/xbrl_xxl0_verifier.py	9332	009a3158eaf1c7d3397754f1f4b24ae0e47f1c2d57899d6eaefb714f2e48bc65
929d6ed05acd6de66118407bd35aaef50a4988b6	.claude/skills/earnings-orchestrator/scripts/audit_transcript_warmup.py	9280	cb55c09eacabadf9bbbe6570cef96b214818c8e697d70318051b204795d91ac6
929d6ed05acd6de66118407bd35aaef50a4988b6	.claude/skills/earnings-orchestrator/scripts/build-thinking-index.py	24011	a4b4630942abddc6dbd9002f4e2d49eb1dfa74a765bd98aac8465bab70444c94
929d6ed05acd6de66118407bd35aaef50a4988b6	.claude/skills/earnings-orchestrator/scripts/concept_resolver.py	12901	84989fda18085fa9d2bbe18a6905826607604d7c8a0924cfd15c40c752fdcb61
929d6ed05acd6de66118407bd35aaef50a4988b6	.claude/skills/earnings-orchestrator/scripts/event_json_manifest.py	11211	5bcac06c07642532efb3bfb1177e4d063de4c254e14e75c2bd1ae7511e5de194
929d6ed05acd6de66118407bd35aaef50a4988b6	.claude/skills/earnings-orchestrator/scripts/find_similar_news.py	5896	e0ac904cbd9f6b0809d1ba192427157410db40ddfd12089a58290cb49ebd8c3d
929d6ed05acd6de66118407bd35aaef50a4988b6	.claude/skills/earnings-orchestrator/scripts/find_similar_qa.py	6065	7fb394813977ffa64c833f0ed3d199950f030a43d26c053225fc04b61f47d506
929d6ed05acd6de66118407bd35aaef50a4988b6	.claude/skills/earnings-orchestrator/scripts/fiscal_math.py	5280	74cd66c9a67b3801e280490a4b3a65811cf9ec40d271fa87e41004b977c89b49
929d6ed05acd6de66118407bd35aaef50a4988b6	.claude/skills/earnings-orchestrator/scripts/generate_embedding.py	1233	dd3e1289fd61d85d3db5799104af2baf62d7e273de96c1579dae13494f5684a6
929d6ed05acd6de66118407bd35aaef50a4988b6	.claude/skills/earnings-orchestrator/scripts/get_news_for_dates.py	4352	555ffbc65c12858b4c07edcdb130d429589e30639804a49c1e896ff29d3d738e
929d6ed05acd6de66118407bd35aaef50a4988b6	.claude/skills/earnings-orchestrator/scripts/get_quarterly_filings.py	24426	c6d4989a0f7f9a03fe83b7a32b75b4e778bf2118adaba5bb002efd5747ffcac8
929d6ed05acd6de66118407bd35aaef50a4988b6	.claude/skills/earnings-orchestrator/scripts/guidance_ids.py	37577	2552309ccf429be7a7d1aff133b6b1e10fbbd6da9263784b33c6f6967bee5ea5
929d6ed05acd6de66118407bd35aaef50a4988b6	.claude/skills/earnings-orchestrator/scripts/guidance_write_cli.py	25658	2066d237c58c4e7bf4334f4df387d554ae6121b69614fb6d82640ea604b43710
929d6ed05acd6de66118407bd35aaef50a4988b6	.claude/skills/earnings-orchestrator/scripts/guidance_writer.py	22118	7780aadef9df615c4f244c2c542e5652104cbb68725b1684ef58002c0197245c
929d6ed05acd6de66118407bd35aaef50a4988b6	.claude/skills/earnings-orchestrator/scripts/lint_data_agents.py	7217	08353b7518fcdf2316c9205723430f56ad0b03e1350dff6f16dd5fdacdbb0e91
929d6ed05acd6de66118407bd35aaef50a4988b6	.claude/skills/earnings-orchestrator/scripts/pit_fetch.py	53008	344432299c1ca571d5a8c07cca9ed7fb6dd5ece74ebc563065bcc34b9c8de87f
929d6ed05acd6de66118407bd35aaef50a4988b6	.claude/skills/earnings-orchestrator/scripts/pit_time.py	1124	696800da6cca9e9350b9929f65638d8f626b3f78ebc3b0ce1a39870f8f5b7773
929d6ed05acd6de66118407bd35aaef50a4988b6	.claude/skills/earnings-orchestrator/scripts/test_concept_resolver.py	12983	126ad41e1b2cda547cdfc15ced7853bf8f7c1a3e02a30bef09ffb04561357e5f
929d6ed05acd6de66118407bd35aaef50a4988b6	.claude/skills/earnings-orchestrator/scripts/test_guidance_ids.py	43878	50b3becf66c465ef5e63fda7abee45b8a3a3465b1b1511e98a195be249c4dd6a
929d6ed05acd6de66118407bd35aaef50a4988b6	.claude/skills/earnings-orchestrator/scripts/test_guidance_write_cli.py	34369	83f63c45a5a80f6deec9a6c8b203ac8b8b32125fd4f17149a6d76abc24dc6379
929d6ed05acd6de66118407bd35aaef50a4988b6	.claude/skills/earnings-orchestrator/scripts/test_guidance_writer.py	47211	aaba24e5f1d0dfb256bfbe188a8faf1b57d4bc11c853bcd5f17b5a7468ab4ef5
929d6ed05acd6de66118407bd35aaef50a4988b6	.claude/skills/earnings-orchestrator/scripts/test_pit_fetch.py	62087	8b2a5846505cf3bacfb229bb568c9f1f577f58d5c170c86835a7607078e66755
929d6ed05acd6de66118407bd35aaef50a4988b6	.claude/skills/earnings-orchestrator/scripts/test_pit_fetch_stress.py	59485	1f5d4dba4eb38b391fdcdc6efe3e8c5581bf45dd7a9ff53a27d80f3300d9fb4a
929d6ed05acd6de66118407bd35aaef50a4988b6	.claude/skills/earnings-orchestrator/scripts/warmup_cache.py	3234	465f8cdf91535e4ce63d0342a2689270d7b8ecc8f1babbc89918fe1a2444f157
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/__init__.py	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/channels/__init__.py	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/channels/fiscal_ai/__init__.py	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/channels/fiscal_ai/build_packets.py	8747	fce8c5123a30fb2577149cdf7074e2a84df62f228d25ee61971b921f6bb0165e
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/channels/fiscal_ai/fiscal_ai_rules.py	1195	958068feec5630c0104d30e93db9a3c4f09856b46b462b2cb852814769c4bc25
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/channels/fiscal_ai/public_contract.py	2836	7e853176ff4856ff07bf9e7e1a8537d6e1084ee1cc3dd5bbd2a767c0856c5b51
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/channels/fiscal_ai/route_a_source.py	6471	006163b90ccfbe22795ef93202468754cf0ed466bb079902bf6438fff0602f31
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/channels/fiscal_ai/run_code_tier.py	22518	5371742664482aaf83592bef18899bfe059ff204724ad9a175453e7d548abb5d
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/__init__.py	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/backfill_seam.py	1911	aa1b7861fda31acddbd2552c89583d621ad638121cc33a41cdd87da6b9fdd732
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/driver_fusion.py	6649	f692340b9930c167789fc8ed5f1bec3be62ec3b8d7ff20c93b3a12b76074b9ab
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/driver_ids.py	20168	7823875e62658ff10314ab278e52bd83d35a7a0f21d9acf2971a39e283412f64
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/driver_member_fold.py	1942	3a8753a47f1a0288956a65c6d978492bcacc3e0346c15e0e25d071e7df14b83c
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/driver_neo4j_adapter.py	36116	52ebd0aee4c29d935d6a35221bef86311640bada22ab896681579f567700b9c9
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/driver_period_resolver.py	30082	58431a987f67c10c968ebf2cabbd1eb3aa13cb2c6d9d5fb57de6838c37be4eab
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/driver_units.py	9402	7e158626006860c4baa80e301be145787d3546a77c6f2f5ad2831c1b886fab06
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/driver_validators.py	31886	d7bdb4cfaf2f9aa2cc9cca7e974d8622e354b26ea25ed6235714021daa282f48
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/driver_write_cli.py	88135	2f716b3640cfd13b0a85278231331e7450973b748cc424c6e49f4684618646cf
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/driver_writer.py	20145	52dd6c3083434caa6afeed87f21c24a731a8de6c5146925c2fca3351a1cdfc71
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/fact_match.py	6491	bf6f0c922ef1f443fa16b01c4d80d87b445895d48b7da5fa772964de21304497
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/graph_row_contract.py	3482	1d14a6cb068597cb930cfd643be14a0b00ed07a79edba771a0f4de8da67329f1
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/outcome_codes.py	3351	9bc75bda8402d7d0bd4a1f774c29e7420260edb69a79a338600d545552c4a897
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/prepared_fact.py	11984	aaef4959c7bdda4aee3cdab1e3bdeb436ef4a34cfea211caaba2db3ee42b56c5
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/prepared_fact_v2.py	35878	a98d6c64c6c429d8577c80d8dc0a30cb62919428d8a9a1cd664167fd5d3352fd
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/slice_axis_frozen.py	5267	917d61c8416191797741678b59f49843048a39a73f9741fcab0b23cdb08f7b76
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/slice_menu.py	16206	81885b0f3c8326d37514dcce9a137209b8ef1ed2e4889a0260e04403a6522321
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/slot_convert.py	15210	1e831b09b255b5653b23b729de6952e187e6923caff2c1e83330ef5ddfcddbc2
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/test_adjusted_preservation.py	7663	fd03bc05256d28908f82aee618c61affdee7b03758177758b4bcac43f37f0755
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/test_admissions_handoff.py	12583	faa21a08af1b0294e51a4c7b3cec4bab5010856e6c0a0981823ee9a9ab74fafd
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/test_backfill_seam.py	3730	ed44edc9be2acf724c0cf40f9cf81a6158aa356eb27a8d3d31bd40d0bc774562
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/test_dimension_expanded_identity.py	9706	b4db1c10fd5dbb7b531a0f6f2b013ba658e4001b24f5e8c696cc54022084fc2c
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/test_dimension_identity_at_the_door.py	9379	aca66121054a1fae6b57732f4ff808bcda8e3cd82ea3ea307c90be05f423bed7
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/test_driver_fusion.py	8588	d508890e46dd779796eecd40b7d0c18a0ded587f43c9cda14ed8f903371a6d22
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/test_driver_ids.py	29879	c11ce371f7572ea9414ff7a4f2565705fcab8474a4869780341111fb0d93dd3b
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/test_driver_member_fold.py	13116	3c379d6cb425f049164cd2918ed1a9904d93965fabf6a200fbcd664a9c04494b
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/test_driver_period_resolver.py	61077	e76babe43b0296c99d92cf4cd02ea9b1d9f539e04a4ca225e9154872b992b660
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/test_driver_units.py	13652	a23ae4bb9bb7a36ec0795ee537236711417077dfb7055a1ce310c9c676fddc87
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/test_driver_validators.py	43073	dd6cf8568030664bb0b30ccb2ae139d6241e98c84fe2d087f57fe7deba9bdd12
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/test_driver_write_cli.py	48709	6ee538eb7735c1afabefab361c3b2234e47b1ae537f50088f24fbf2fb1bbda35
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/test_driver_writer.py	16149	2cc2f18b80123d4319bd54ef223c166d40970af65bc09d80237066a52e45d872
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/test_graph_qname_shape.py	5046	dc269e847495f99a1dad9ecd59b4e054def417b70f7e1757366705c8cee04ce4
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/test_neo4j_adapter_readonly.py	29448	2c749688326684c29dc189cb965886df65f859a414c89c8907bc4c52dbe9632c
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/test_neo4j_numeric_roundtrip.py	5731	6d56c8abe6d06ece5cb0cbfae35bd5542e5b5c37060a00c3f1d9ed51294b0410
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/test_prepared_fact.py	13785	1ec51acac828759877bbb8166ebfafe9c3add8df1279d12a9530d43bac49b4c0
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/test_prepared_fact_v2.py	55492	58b57146fa0bf907f376bd577b776178ad474a405570d5a2d0870a64be07450f
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/test_raw_fact_accounting.py	31252	3bf0001aea47bf9b16d1059324900d6203c27f235ce84b53707bfab7ad8ff2a0
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/test_round10_event_boundary.py	84421	43cb0cd92c2eb8bb73a74bcc279ba68f15989983498936ca8e87f4bbe2898b47
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/test_round11_outcomes.py	39611	6db042107f263b43fe913acc232c87c8bb31d362fbf01bcd67b755b4db763c7e
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/test_round12_exact_scale.py	18850	2acd14031f8062281ffa375e8117de35a629455e9a4bfc878de5b57bca0ce586
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/test_round12_pure_unit_law.py	40280	b8d6fd39112d8b0db085618516ea4da9799b3748c6314f6722decc51e7a1dfdb
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/test_round13_quote_occurrence.py	11716	0545dc17799848d9f48c8cfb084addc37cb1544d37958a652132c26a56a735c2
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/test_round14_evidence_matrix.py	40725	f0701fdb8303235c126a4eba9ce5ac976a96225b6e3faf27ed13e4f4a54c057b
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/test_round15_audit_evidence.py	55174	ddd4884de4846df73ed2d93bad5b684487de43671ef4afb38bea44b9bf7c5766
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/test_round8_xbrl_binding.py	73964	cab72b083a7b9c6090e0e48d3ea5324d586709c97091184668938ace624b0b11
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/test_round9_corrections.py	11779	66eff0a71e898077d3a899fe3b42cf12817db37b930e4bd8ef7e713d7738e19b
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/test_s4_rehearsal.py	22301	91a4a966ded00ae83c478a5d3b4c3930bb031960a5e14fe41b555cee6ef8e90f
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/test_slice_menu.py	13367	158a34885fd4b0682d70b0afb566defe4584119458ea1fe44ffd4b8c46ddb6dc
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/test_unit_identity_expanded.py	9839	0ad94ec5fce908eebd1e980e292e0c7fa0b5e7effca245273bd069e96e5c9787
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/test_unit_resolver.py	11441	ab80f513c2c63a58d1d735c09b3684b3a4734612f6f7af227bf09c171e0ec8c5
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/test_v2_attacks.py	80720	86be4bdc7e0b0fabd27289e277b6d6ee6f49e9ba4c9e6e211c389b14a16056e1
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/test_v2_event_route.py	131547	b9d90c1d8e84aa0c574b3ddbf8b4fa7be1c204c5fcc000eefad0ca4f3208a2c5
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/unit_resolver.py	11290	1d4b6c44b14e5fae8600ca0b7a0643e53816342b86a2ea3e7b2cc3bb96b41d5a
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/core/xbrl_attach.py	76626	a3ec7ad6f656b628d1d446cb0c8d9641fd0bef9f2f0376258af3d78da8504290
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/relocation/exact_numbers.py	44528	0ab9d86e34e94bc0b11470b0aa59f8b070e2d09e1134ff18ad37cf1839f2383a
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/relocation/inline_html.py	250924	66b25fa2488d1b75eb44c02321d06a077a7d381b94bcebab397e4af7a1c8629c
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/relocation/locator.py	76199	ead92bdb549b49f0bfe7d60430735cc1f432c7a6145bb7057c26bb10c69b8b82
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/relocation/test_anchor_schema_probe.py	28605	240521fc3ec834b6b6a66551062d7c5ee9e4a5ddbd75eac135985e3f15087432
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/relocation/test_bind_graph_fact.py	108216	6839743d099c45bb53bfc397ce59ecb973f7220f133696317d90f8082bb7b547
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/relocation/test_context_content_model.py	46277	4b2dae770c7b9e4edafeb631b48dad7ef9fa11794c5fa7c123d7e2ea1e637add
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/relocation/test_evidence_writer_contract.py	1553	5e80ded054d502b5305a378d1cf4ccea7cedd26865e8716f1f4e95b830a254ed
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/relocation/test_exact_numbers.py	9465	41f11318386a1e5318693675e6ebb6be51c1ebf9422815f65c13763d294ad3e2
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/relocation/test_locator_routes.py	7754	35a9950b5f721c9f176a3e40b1c1708c20bba0ef14c7865962f825554ce4c937
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/relocation/test_match_facts.py	11043	8d9db28b0eb5479c82e0f7b824aae6c7e3cfc52d44074ea1e2c2fef3a322bf54
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/relocation/test_multipart_anchor_ce.py	8981	d612b5b583f455966a812cb74f6fffa2d4ccb484369f174b332ced8141a958ab
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/relocation/test_neutral_boundary.py	2690	4ef44bddc6d153e489593a29c4da04b8e5aa11fdc87e3e2c14d2a6d91e9da8c1
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/relocation/test_packet_items_through_the_door.py	8310	bd9bffe0de1c8d26fc2387fb9e7c34230d5ad11ebd488fb0f3fb238a26e142f3
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/relocation/test_parser_encoding_ownership.py	13906	7bbecdb3f28d5f4ded1dceb3214d693195c3be3ad76044c0e40a7e1ec6798932
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/relocation/test_phase3_prose_removal.py	1276	2019aec63fd87be77727f497794cb6e5a6e7926b85d09a0d42baa078f7771c21
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/relocation/test_real_726_end_to_end.py	26811	02b556d0b411b066baa8c7ac3ec9ae54111cbf337abd8af61f8a19e7ccae805e
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/relocation/test_route_a.py	53647	ab62383c70b94f61932ee8c829421d365a0c1a7811a3d6361707e2cc9249c07b
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/relocation/test_route_a_unit_identity.py	10690	eda8d730a67929473b0b6b8d5fdecbdd317954f9ff407e6b0deedfdf1cab19bf
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/relocation/test_row_label_span.py	72803	12147e51862b2c488f900b5cdcb12951cb534a4af28613292780d97fd8486084
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/relocation/test_semantic_fact_value.py	31962	b3a2e9e1dfb8a42d6f04e0c9e99696f811d20729b257a0694785b669c7f20831
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/relocation/test_transform_registry.py	21908	e73e9d7b6f234f60befa0cd38739befd01f0b6bf63f380be1d49b299cbecb673
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/relocation/test_two_view_bridge.py	57485	7170a51e8ee9d198ac68f65ff11e70b5d1a5549598db5dad2c1a18a11cda3f1d
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/relocation/test_unit_handoff_census.py	12197	851359901bda2b45d2ff826e60103499b7b2657af23df0f00653d414736b3ce5
929d6ed05acd6de66118407bd35aaef50a4988b6	driver/xml_names.py	2824	f6cad0ca0e1fcda57d35d09a661f6c976e30b6d103944d468c5dbae7876db564
929d6ed05acd6de66118407bd35aaef50a4988b6	.claude/plans/Drivers/experiments/BUDGET.json	6105	5bf6de6ecef8f17a16779424ab38b3b99b7db790bbb9297ed8b62c3c25abd8f2
929d6ed05acd6de66118407bd35aaef50a4988b6	.claude/plans/Drivers/experiments/harness/audit_worker_access.py	4400	82ff15b901c628b376b911c5f755be6aad54e896b0c1d4e9eb695ba94a99a34e
929d6ed05acd6de66118407bd35aaef50a4988b6	.claude/plans/Drivers/experiments/harness/launch_kfields_drafts.manifest.json	21031	565586fb8ecac3d5f25b9dbfa2a0280a23cd491461394f68d837e99e41d42512
929d6ed05acd6de66118407bd35aaef50a4988b6	.claude/plans/Drivers/experiments/harness/test_harness_guards.py	269035	efe54ee1e316a1499af8f216485991723ea5d924e63737bd9a6d7cfca7cb5fd9
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/harness/audit_worker_access.py	4400	82ff15b901c628b376b911c5f755be6aad54e896b0c1d4e9eb695ba94a99a34e
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/harness/build_exp5_contract.py	12495	cb151cf6f72fb0be0882b9767a26fa6ec0a1b4901811081c7199cf91b5a1ff87
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/harness/build_kfields_inputs.py	5641	d879dd2b9325488a7985b966d53d5db7f065a1ae4a4a89dce480ed08c285ce12
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/harness/build_launch_manifest.py	19398	a4e8f548970009e94fd691072c24ed5e60fa829e51be65f4093c82e6b497f410
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/harness/exp5_prompt_contract.manifest.json	1382	1cf043f9d202766399b2b4bde6d23cf3a50faa91e429f156e509d8f025be6264
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/harness/exp5_prompt_drafter.md	25478	f4c556960bbb191147b7a7d6d9cffb8dee32dd790f7654ce5c8bfe486275927f
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/harness/exp5_prompt_producer.md	25639	060d7c492d8a8717b75d31e54a52b3bf9c91fb95d54afe1df2cd5e0d8b8792cc
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/harness/exp5_rev4_package.md	97783	86f31fbff77d52ddca9bd58957bcdddc5fe619caa3c1946800309ae8c524156d
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/harness/kf_lint.py	12803	48d9d19c2c647ceb893fc55e29af3e1fb2150eb7930214fa94f0814c2e1bae77
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/harness/launch_exp5_readers.manifest.json	17994	bf9323bc3bdc75a45a7381ac97cf0d4e1403f8754f5ac419abe1136f589c3070
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/harness/launch_kfields_drafts.manifest.json	21031	565586fb8ecac3d5f25b9dbfa2a0280a23cd491461394f68d837e99e41d42512
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/harness/launch_kfields_drafts.workflow.js	3381006	ba2fbf376c6dfb18df9a11ac1166ecd92e5fb61d6e3757b9961c991b42bf815c
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/harness/launch_kfields_drafts.workflow.template.js	2897	bda3ff32b8bc3961218ef3dc3695e1d908779907d94135e67543b05c67297c59
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/harness/raw_transport.py	31147	8cca087c384aa4dd300ebc48f23da6ccb77baff9abf48f9eb22b29af606a1db1
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/harness/rev4_pin_inventory.md	19187	7388fca392006c2b2ac8c6097c28969b75364bdfcc9de4b977ed11ed597b626f
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/harness/run_launcher_fake.mjs	1667	965a0366d8d8201ed37cfcb66576da48c7ca6cfd80849213e847bc56e091d4ea
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/harness/scorers/score_exp0.py	6696	57dcc9f3dfef4a661b9db1e32bb200bd298f787439646efb468dd1f21be4ae0f
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/harness/scorers/score_exp5.py	68133	2901f1a615e988af30eba07d18e70bb5ad0473b52de6c537847f1bf3912b3a90
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/harness/slice_menu_probe.py	5246	70f300e6b7fea73e1c9ed3c2537674e1c5929c44437de7bf05fcb4127937da82
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/harness/step1_inventory.json	184642	5a66931a3cdf61901d1f49358cbc711b3cfebae0fea2add144a08cd1a77b9425
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/harness/test_g_suite.py	127536	bcba83bb9b604d0919fc42d85e1c1c52fa19a11f6bd0cb90df8107c31793c33a
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/harness/test_harness_guards.py	269035	efe54ee1e316a1499af8f216485991723ea5d924e63737bd9a6d7cfca7cb5fd9
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/harness/test_no_semantic_patterns.py	40683	127004c511e9af8403111a38b21b1da7bb592ade47910d9d4621d885661927fa
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/harness/test_rev4_gate.py	15803	fd2e7ef92f6f75e0f871cfa3a2d32ca5c73d12b4570a6f55dbd96f46cfab799d
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/keys/K-fields/draft_inputs.hashes.json	3815	e083cd6a72ff2a79e51b99935c79978ef16c9042e507e21ae47ab4ca3d12b386
