,id,accessionNo,cik,ticker,companyName,companyNameLong,formType,description,filedAt,linkToTxt,linkToHtml,linkToXbrl,linkToFilingDetails,periodOfReport,effectivenessDate,entity_companyName,entity_cik,entity_irsNo,entity_stateOfIncorporation,entity_fiscalYearEnd,entity_type,entity_act,entity_fileNo,entity_filmNo,entity_sic,doc_sequence,doc_description,doc_documentUrl,doc_type,doc_size,data_sequence,data_description,data_documentUrl,data_type,data_size
97,b2eb5d70bae0d024005a7cb4212acd1a,0001771340-25-000001,1318605,TSLA,"Tesla, Inc.","Tesla, Inc. (Issuer)",4,Form 4 - Statement of changes in beneficial ownership of securities,2025-01-08T19:48:44-05:00,https://www.sec.gov/Archives/edgar/data/1318605/000177134025000001/0001771340-25-000001.txt,https://www.sec.gov/Archives/edgar/data/1318605/000177134025000001/0001771340-25-000001-index.htm,,https://www.sec.gov/Archives/edgar/data/1318605/000177134025000001/xslF345X05/edgardoc.xml,2025-01-06,,,,,,,,,,,,1,PRIMARY DOCUMENT,https://www.sec.gov/Archives/edgar/data/1318605/000177134025000001/edgardoc.xml,4,33052,,,,,
98,b2eb5d70bae0d024005a7cb4212acd1a,0001771340-25-000001,1318605,TSLA,"Tesla, Inc.","Tesla, Inc. (Issuer)",4,Form 4 - Statement of changes in beneficial ownership of securities,2025-01-08T19:48:44-05:00,https://www.sec.gov/Archives/edgar/data/1318605/000177134025000001/0001771340-25-000001.txt,https://www.sec.gov/Archives/edgar/data/1318605/000177134025000001/0001771340-25-000001-index.htm,,https://www.sec.gov/Archives/edgar/data/1318605/000177134025000001/xslF345X05/edgardoc.xml,2025-01-06,,,,,,,,,,,, ,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1318605/000177134025000001/0001771340-25-000001.txt, ,34529,,,,,
99,141c4b9e4f4d1344486a85bbc40bdc4a,0000950170-25-003585,1318605,TSLA,"Tesla, Inc.","Tesla, Inc. (Issuer)",4,Form 4 - Statement of changes in beneficial ownership of securities,2025-01-08T19:00:05-05:00,https://www.sec.gov/Archives/edgar/data/1318605/000095017025003585/0000950170-25-003585.txt,https://www.sec.gov/Archives/edgar/data/1318605/000095017025003585/0000950170-25-003585-index.htm,,https://www.sec.gov/Archives/edgar/data/1318605/000095017025003585/xslF345X05/ownership.xml,2025-01-06,,"Tesla, Inc. (Issuer)",1318605,912197729,DE,1231,,,,,3711 Motor Vehicles &amp; Passenger Car Bodies,,,,,,,,,,
100,141c4b9e4f4d1344486a85bbc40bdc4a,0000950170-25-003585,1318605,TSLA,"Tesla, Inc.","Tesla, Inc. (Issuer)",4,Form 4 - Statement of changes in beneficial ownership of securities,2025-01-08T19:00:05-05:00,https://www.sec.gov/Archives/edgar/data/1318605/000095017025003585/0000950170-25-003585.txt,https://www.sec.gov/Archives/edgar/data/1318605/000095017025003585/0000950170-25-003585-index.htm,,https://www.sec.gov/Archives/edgar/data/1318605/000095017025003585/xslF345X05/ownership.xml,2025-01-06,,Wilson-Thompson Kathleen (Reporting),1331680,,,,4,34,001-34756,25519669,,,,,,,,,,,
101,141c4b9e4f4d1344486a85bbc40bdc4a,0000950170-25-003585,1318605,TSLA,"Tesla, Inc.","Tesla, Inc. (Issuer)",4,Form 4 - Statement of changes in beneficial ownership of securities,2025-01-08T19:00:05-05:00,https://www.sec.gov/Archives/edgar/data/1318605/000095017025003585/0000950170-25-003585.txt,https://www.sec.gov/Archives/edgar/data/1318605/000095017025003585/0000950170-25-003585-index.htm,,https://www.sec.gov/Archives/edgar/data/1318605/000095017025003585/xslF345X05/ownership.xml,2025-01-06,,,,,,,,,,,,1,4,https://www.sec.gov/Archives/edgar/data/1318605/000095017025003585/xslF345X05/ownership.xml,4, ,,,,,
102,141c4b9e4f4d1344486a85bbc40bdc4a,0000950170-25-003585,1318605,TSLA,"Tesla, Inc.","Tesla, Inc. (Issuer)",4,Form 4 - Statement of changes in beneficial ownership of securities,2025-01-08T19:00:05-05:00,https://www.sec.gov/Archives/edgar/data/1318605/000095017025003585/0000950170-25-003585.txt,https://www.sec.gov/Archives/edgar/data/1318605/000095017025003585/0000950170-25-003585-index.htm,,https://www.sec.gov/Archives/edgar/data/1318605/000095017025003585/xslF345X05/ownership.xml,2025-01-06,,,,,,,,,,,,1,4,https://www.sec.gov/Archives/edgar/data/1318605/000095017025003585/ownership.xml,4,49961,,,,,
103,141c4b9e4f4d1344486a85bbc40bdc4a,0000950170-25-003585,1318605,TSLA,"Tesla, Inc.","Tesla, Inc. (Issuer)",4,Form 4 - Statement of changes in beneficial ownership of securities,2025-01-08T19:00:05-05:00,https://www.sec.gov/Archives/edgar/data/1318605/000095017025003585/0000950170-25-003585.txt,https://www.sec.gov/Archives/edgar/data/1318605/000095017025003585/0000950170-25-003585-index.htm,,https://www.sec.gov/Archives/edgar/data/1318605/000095017025003585/xslF345X05/ownership.xml,2025-01-06,,,,,,,,,,,, ,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1318605/000095017025003585/0000950170-25-003585.txt, ,51433,,,,,
104,8de621b94bbdaba23fb79bf1b3a057e4,0001950047-25-000161,1318605,TSLA,"Tesla, Inc.","Tesla, Inc. (Subject)",144,Form 144 - Report of proposed sale of securities,2025-01-06T16:34:54-05:00,https://www.sec.gov/Archives/edgar/data/1318605/000195004725000161/0001950047-25-000161.txt,https://www.sec.gov/Archives/edgar/data/1318605/000195004725000161/0001950047-25-000161-index.htm,,https://www.sec.gov/Archives/edgar/data/1318605/000195004725000161/xsl144X01/primary_doc.xml,,,"Tesla, Inc. (Subject)",1318605,912197729,DE,1231,144,33,001-34756,25511690,3711 Motor Vehicles &amp; Passenger Car Bodies,,,,,,,,,,
105,8de621b94bbdaba23fb79bf1b3a057e4,0001950047-25-000161,1318605,TSLA,"Tesla, Inc.","Tesla, Inc. (Subject)",144,Form 144 - Report of proposed sale of securities,2025-01-06T16:34:54-05:00,https://www.sec.gov/Archives/edgar/data/1318605/000195004725000161/0001950047-25-000161.txt,https://www.sec.gov/Archives/edgar/data/1318605/000195004725000161/0001950047-25-000161-index.htm,,https://www.sec.gov/Archives/edgar/data/1318605/000195004725000161/xsl144X01/primary_doc.xml,,,Taneja Vaibhav (Reporting),1771340,,,,144,,,,,,,,,,,,,,
106,8de621b94bbdaba23fb79bf1b3a057e4,0001950047-25-000161,1318605,TSLA,"Tesla, Inc.","Tesla, Inc. (Subject)",144,Form 144 - Report of proposed sale of securities,2025-01-06T16:34:54-05:00,https://www.sec.gov/Archives/edgar/data/1318605/000195004725000161/0001950047-25-000161.txt,https://www.sec.gov/Archives/edgar/data/1318605/000195004725000161/0001950047-25-000161-index.htm,,https://www.sec.gov/Archives/edgar/data/1318605/000195004725000161/xsl144X01/primary_doc.xml,,,,,,,,,,,,,1,,https://www.sec.gov/Archives/edgar/data/1318605/000195004725000161/xsl144X01/primary_doc.xml,144, ,,,,,
107,8de621b94bbdaba23fb79bf1b3a057e4,0001950047-25-000161,1318605,TSLA,"Tesla, Inc.","Tesla, Inc. (Subject)",144,Form 144 - Report of proposed sale of securities,2025-01-06T16:34:54-05:00,https://www.sec.gov/Archives/edgar/data/1318605/000195004725000161/0001950047-25-000161.txt,https://www.sec.gov/Archives/edgar/data/1318605/000195004725000161/0001950047-25-000161-index.htm,,https://www.sec.gov/Archives/edgar/data/1318605/000195004725000161/xsl144X01/primary_doc.xml,,,,,,,,,,,,,1,,https://www.sec.gov/Archives/edgar/data/1318605/000195004725000161/primary_doc.xml,144,7649,,,,,
108,8de621b94bbdaba23fb79bf1b3a057e4,0001950047-25-000161,1318605,TSLA,"Tesla, Inc.","Tesla, Inc. (Subject)",144,Form 144 - Report of proposed sale of securities,2025-01-06T16:34:54-05:00,https://www.sec.gov/Archives/edgar/data/1318605/000195004725000161/0001950047-25-000161.txt,https://www.sec.gov/Archives/edgar/data/1318605/000195004725000161/0001950047-25-000161-index.htm,,https://www.sec.gov/Archives/edgar/data/1318605/000195004725000161/xsl144X01/primary_doc.xml,,,,,,,,,,,,, ,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1318605/000195004725000161/0001950047-25-000161.txt, ,9113,,,,,
109,edf664218dc41a95bafb633676e583f6,0001950047-25-000122,1318605,TSLA,"Tesla, Inc.","Tesla, Inc. (Subject)",144,Form 144 - Report of proposed sale of securities,2025-01-06T16:21:12-05:00,https://www.sec.gov/Archives/edgar/data/1318605/000195004725000122/0001950047-25-000122.txt,https://www.sec.gov/Archives/edgar/data/1318605/000195004725000122/0001950047-25-000122-index.htm,,https://www.sec.gov/Archives/edgar/data/1318605/000195004725000122/xsl144X01/primary_doc.xml,,,"Tesla, Inc. (Subject)",1318605,912197729,DE,1231,144,33,001-34756,25511424,3711 Motor Vehicles &amp; Passenger Car Bodies,,,,,,,,,,
110,edf664218dc41a95bafb633676e583f6,0001950047-25-000122,1318605,TSLA,"Tesla, Inc.","Tesla, Inc. (Subject)",144,Form 144 - Report of proposed sale of securities,2025-01-06T16:21:12-05:00,https://www.sec.gov/Archives/edgar/data/1318605/000195004725000122/0001950047-25-000122.txt,https://www.sec.gov/Archives/edgar/data/1318605/000195004725000122/0001950047-25-000122-index.htm,,https://www.sec.gov/Archives/edgar/data/1318605/000195004725000122/xsl144X01/primary_doc.xml,,,Wilson-Thompson Kathleen (Reporting),1331680,,,,144,,,,,,,,,,,,,,
111,edf664218dc41a95bafb633676e583f6,0001950047-25-000122,1318605,TSLA,"Tesla, Inc.","Tesla, Inc. (Subject)",144,Form 144 - Report of proposed sale of securities,2025-01-06T16:21:12-05:00,https://www.sec.gov/Archives/edgar/data/1318605/000195004725000122/0001950047-25-000122.txt,https://www.sec.gov/Archives/edgar/data/1318605/000195004725000122/0001950047-25-000122-index.htm,,https://www.sec.gov/Archives/edgar/data/1318605/000195004725000122/xsl144X01/primary_doc.xml,,,,,,,,,,,,,1,,https://www.sec.gov/Archives/edgar/data/1318605/000195004725000122/xsl144X01/primary_doc.xml,144, ,,,,,
112,edf664218dc41a95bafb633676e583f6,0001950047-25-000122,1318605,TSLA,"Tesla, Inc.","Tesla, Inc. (Subject)",144,Form 144 - Report of proposed sale of securities,2025-01-06T16:21:12-05:00,https://www.sec.gov/Archives/edgar/data/1318605/000195004725000122/0001950047-25-000122.txt,https://www.sec.gov/Archives/edgar/data/1318605/000195004725000122/0001950047-25-000122-index.htm,,https://www.sec.gov/Archives/edgar/data/1318605/000195004725000122/xsl144X01/primary_doc.xml,,,,,,,,,,,,,1,,https://www.sec.gov/Archives/edgar/data/1318605/000195004725000122/primary_doc.xml,144,4741,,,,,
113,edf664218dc41a95bafb633676e583f6,0001950047-25-000122,1318605,TSLA,"Tesla, Inc.","Tesla, Inc. (Subject)",144,Form 144 - Report of proposed sale of securities,2025-01-06T16:21:12-05:00,https://www.sec.gov/Archives/edgar/data/1318605/000195004725000122/0001950047-25-000122.txt,https://www.sec.gov/Archives/edgar/data/1318605/000195004725000122/0001950047-25-000122-index.htm,,https://www.sec.gov/Archives/edgar/data/1318605/000195004725000122/xsl144X01/primary_doc.xml,,,,,,,,,,,,, ,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1318605/000195004725000122/0001950047-25-000122.txt, ,6214,,,,,
114,6f83e58db46d05df82e435887feef0bc,0001628280-25-000007,1318605,TSLA,"Tesla, Inc.","Tesla, Inc. (Filer)",8-K,Form 8-K - Current report - Item 2.02 Item 9.01,2025-01-02T09:06:39-05:00,https://www.sec.gov/Archives/edgar/data/1318605/000162828025000007/0001628280-25-000007.txt,https://www.sec.gov/Archives/edgar/data/1318605/000162828025000007/0001628280-25-000007-index.htm,,https://www.sec.gov/Archives/edgar/data/1318605/000162828025000007/tsla-20250102.htm,2025-01-02,,"Tesla, Inc. (Filer)",1318605,912197729,DE,1231,8-K,34,001-34756,25500417,3711 Motor Vehicles &amp; Passenger Car Bodies,,,,,,,,,,
115,6f83e58db46d05df82e435887feef0bc,0001628280-25-000007,1318605,TSLA,"Tesla, Inc.","Tesla, Inc. (Filer)",8-K,Form 8-K - Current report - Item 2.02 Item 9.01,2025-01-02T09:06:39-05:00,https://www.sec.gov/Archives/edgar/data/1318605/000162828025000007/0001628280-25-000007.txt,https://www.sec.gov/Archives/edgar/data/1318605/000162828025000007/0001628280-25-000007-index.htm,,https://www.sec.gov/Archives/edgar/data/1318605/000162828025000007/tsla-20250102.htm,2025-01-02,,,,,,,,,,,,1,8-K,https://www.sec.gov/ix?doc=/Archives/edgar/data/1318605/000162828025000007/tsla-20250102.htm,8-K,27849,,,,,
116,6f83e58db46d05df82e435887feef0bc,0001628280-25-000007,1318605,TSLA,"Tesla, Inc.","Tesla, Inc. (Filer)",8-K,Form 8-K - Current report - Item 2.02 Item 9.01,2025-01-02T09:06:39-05:00,https://www.sec.gov/Archives/edgar/data/1318605/000162828025000007/0001628280-25-000007.txt,https://www.sec.gov/Archives/edgar/data/1318605/000162828025000007/0001628280-25-000007-index.htm,,https://www.sec.gov/Archives/edgar/data/1318605/000162828025000007/tsla-20250102.htm,2025-01-02,,,,,,,,,,,,2,EX-99.1,https://www.sec.gov/Archives/edgar/data/1318605/000162828025000007/exhibit991.htm,EX-99.1,18186,,,,,
117,6f83e58db46d05df82e435887feef0bc,0001628280-25-000007,1318605,TSLA,"Tesla, Inc.","Tesla, Inc. (Filer)",8-K,Form 8-K - Current report - Item 2.02 Item 9.01,2025-01-02T09:06:39-05:00,https://www.sec.gov/Archives/edgar/data/1318605/000162828025000007/0001628280-25-000007.txt,https://www.sec.gov/Archives/edgar/data/1318605/000162828025000007/0001628280-25-000007-index.htm,,https://www.sec.gov/Archives/edgar/data/1318605/000162828025000007/tsla-20250102.htm,2025-01-02,,,,,,,,,,,, ,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1318605/000162828025000007/0001628280-25-000007.txt, ,172112,,,,,
118,6f83e58db46d05df82e435887feef0bc,0001628280-25-000007,1318605,TSLA,"Tesla, Inc.","Tesla, Inc. (Filer)",8-K,Form 8-K - Current report - Item 2.02 Item 9.01,2025-01-02T09:06:39-05:00,https://www.sec.gov/Archives/edgar/data/1318605/000162828025000007/0001628280-25-000007.txt,https://www.sec.gov/Archives/edgar/data/1318605/000162828025000007/0001628280-25-000007-index.htm,,https://www.sec.gov/Archives/edgar/data/1318605/000162828025000007/tsla-20250102.htm,2025-01-02,,,,,,,,,,,,,,,,,3,XBRL TAXONOMY EXTENSION SCHEMA DOCUMENT,https://www.sec.gov/Archives/edgar/data/1318605/000162828025000007/tsla-20250102.xsd,EX-101.SCH,1848
119,6f83e58db46d05df82e435887feef0bc,0001628280-25-000007,1318605,TSLA,"Tesla, Inc.","Tesla, Inc. (Filer)",8-K,Form 8-K - Current report - Item 2.02 Item 9.01,2025-01-02T09:06:39-05:00,https://www.sec.gov/Archives/edgar/data/1318605/000162828025000007/0001628280-25-000007.txt,https://www.sec.gov/Archives/edgar/data/1318605/000162828025000007/0001628280-25-000007-index.htm,,https://www.sec.gov/Archives/edgar/data/1318605/000162828025000007/tsla-20250102.htm,2025-01-02,,,,,,,,,,,,,,,,,4,XBRL TAXONOMY EXTENSION LABEL LINKBASE DOCUMENT,https://www.sec.gov/Archives/edgar/data/1318605/000162828025000007/tsla-20250102_lab.xml,EX-101.LAB,21885
120,6f83e58db46d05df82e435887feef0bc,0001628280-25-000007,1318605,TSLA,"Tesla, Inc.","Tesla, Inc. (Filer)",8-K,Form 8-K - Current report - Item 2.02 Item 9.01,2025-01-02T09:06:39-05:00,https://www.sec.gov/Archives/edgar/data/1318605/000162828025000007/0001628280-25-000007.txt,https://www.sec.gov/Archives/edgar/data/1318605/000162828025000007/0001628280-25-000007-index.htm,,https://www.sec.gov/Archives/edgar/data/1318605/000162828025000007/tsla-20250102.htm,2025-01-02,,,,,,,,,,,,,,,,,5,XBRL TAXONOMY EXTENSION PRESENTATION LINKBASE DOCUMENT,https://www.sec.gov/Archives/edgar/data/1318605/000162828025000007/tsla-20250102_pre.xml,EX-101.PRE,12573
121,6f83e58db46d05df82e435887feef0bc,0001628280-25-000007,1318605,TSLA,"Tesla, Inc.","Tesla, Inc. (Filer)",8-K,Form 8-K - Current report - Item 2.02 Item 9.01,2025-01-02T09:06:39-05:00,https://www.sec.gov/Archives/edgar/data/1318605/000162828025000007/0001628280-25-000007.txt,https://www.sec.gov/Archives/edgar/data/1318605/000162828025000007/0001628280-25-000007-index.htm,,https://www.sec.gov/Archives/edgar/data/1318605/000162828025000007/tsla-20250102.htm,2025-01-02,,,,,,,,,,,,,,,,,16,EXTRACTED XBRL INSTANCE DOCUMENT,https://www.sec.gov/Archives/edgar/data/1318605/000162828025000007/tsla-20250102_htm.xml,XML,2667
122,31ecfb77a6bf7adf929725187c64a1ea,0000950170-24-141705,1318605,TSLA,"Tesla, Inc.","Tesla, Inc. (Issuer)",4,Form 4 - Statement of changes in beneficial ownership of securities,2024-12-31T19:32:23-05:00,https://www.sec.gov/Archives/edgar/data/1318605/000095017024141705/0000950170-24-141705.txt,https://www.sec.gov/Archives/edgar/data/1318605/000095017024141705/0000950170-24-141705-index.htm,,https://www.sec.gov/Archives/edgar/data/1318605/000095017024141705/xslF345X05/ownership.xml,2024-12-30,,"Tesla, Inc. (Issuer)",1318605,912197729,DE,1231,,,,,3711 Motor Vehicles &amp; Passenger Car Bodies,,,,,,,,,,
123,31ecfb77a6bf7adf929725187c64a1ea,0000950170-24-141705,1318605,TSLA,"Tesla, Inc.","Tesla, Inc. (Issuer)",4,Form 4 - Statement of changes in beneficial ownership of securities,2024-12-31T19:32:23-05:00,https://www.sec.gov/Archives/edgar/data/1318605/000095017024141705/0000950170-24-141705.txt,https://www.sec.gov/Archives/edgar/data/1318605/000095017024141705/0000950170-24-141705-index.htm,,https://www.sec.gov/Archives/edgar/data/1318605/000095017024141705/xslF345X05/ownership.xml,2024-12-30,,Musk Elon (Reporting),1494730,,,,4,34,001-34756,241594135,,,,,,,,,,,
124,31ecfb77a6bf7adf929725187c64a1ea,0000950170-24-141705,1318605,TSLA,"Tesla, Inc.","Tesla, Inc. (Issuer)",4,Form 4 - Statement of changes in beneficial ownership of securities,2024-12-31T19:32:23-05:00,https://www.sec.gov/Archives/edgar/data/1318605/000095017024141705/0000950170-24-141705.txt,https://www.sec.gov/Archives/edgar/data/1318605/000095017024141705/0000950170-24-141705-index.htm,,https://www.sec.gov/Archives/edgar/data/1318605/000095017024141705/xslF345X05/ownership.xml,2024-12-30,,,,,,,,,,,,1,4,https://www.sec.gov/Archives/edgar/data/1318605/000095017024141705/xslF345X05/ownership.xml,4, ,,,,,
125,31ecfb77a6bf7adf929725187c64a1ea,0000950170-24-141705,1318605,TSLA,"Tesla, Inc.","Tesla, Inc. (Issuer)",4,Form 4 - Statement of changes in beneficial ownership of securities,2024-12-31T19:32:23-05:00,https://www.sec.gov/Archives/edgar/data/1318605/000095017024141705/0000950170-24-141705.txt,https://www.sec.gov/Archives/edgar/data/1318605/000095017024141705/0000950170-24-141705-index.htm,,https://www.sec.gov/Archives/edgar/data/1318605/000095017024141705/xslF345X05/ownership.xml,2024-12-30,,,,,,,,,,,,1,4,https://www.sec.gov/Archives/edgar/data/1318605/000095017024141705/ownership.xml,4,3565,,,,,
126,31ecfb77a6bf7adf929725187c64a1ea,0000950170-24-141705,1318605,TSLA,"Tesla, Inc.","Tesla, Inc. (Issuer)",4,Form 4 - Statement of changes in beneficial ownership of securities,2024-12-31T19:32:23-05:00,https://www.sec.gov/Archives/edgar/data/1318605/000095017024141705/0000950170-24-141705.txt,https://www.sec.gov/Archives/edgar/data/1318605/000095017024141705/0000950170-24-141705-index.htm,,https://www.sec.gov/Archives/edgar/data/1318605/000095017024141705/xslF345X05/ownership.xml,2024-12-30,,,,,,,,,,,, ,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1318605/000095017024141705/0000950170-24-141705.txt, ,5062,,,,,
127,fe06bd7a732b1984dd9789fa8fceb4ab,0001494731-24-000002,1318605,TSLA,"Tesla, Inc.","Tesla, Inc. (Issuer)",4,Form 4 - Statement of changes in beneficial ownership of securities,2024-12-13T19:08:47-05:00,https://www.sec.gov/Archives/edgar/data/1318605/000149473124000002/0001494731-24-000002.txt,https://www.sec.gov/Archives/edgar/data/1318605/000149473124000002/0001494731-24-000002-index.htm,,https://www.sec.gov/Archives/edgar/data/1318605/000149473124000002/xslF345X05/edgardoc.xml,2024-12-11,,"Tesla, Inc. (Issuer)",1318605,912197729,DE,1231,,,,,3711 Motor Vehicles &amp; Passenger Car Bodies,,,,,,,,,,
128,fe06bd7a732b1984dd9789fa8fceb4ab,0001494731-24-000002,1318605,TSLA,"Tesla, Inc.","Tesla, Inc. (Issuer)",4,Form 4 - Statement of changes in beneficial ownership of securities,2024-12-13T19:08:47-05:00,https://www.sec.gov/Archives/edgar/data/1318605/000149473124000002/0001494731-24-000002.txt,https://www.sec.gov/Archives/edgar/data/1318605/000149473124000002/0001494731-24-000002-index.htm,,https://www.sec.gov/Archives/edgar/data/1318605/000149473124000002/xslF345X05/edgardoc.xml,2024-12-11,,Musk Kimbal (Reporting),1494731,,,,4,34,001-34756,241549700,,,,,,,,,,,
129,fe06bd7a732b1984dd9789fa8fceb4ab,0001494731-24-000002,1318605,TSLA,"Tesla, Inc.","Tesla, Inc. (Issuer)",4,Form 4 - Statement of changes in beneficial ownership of securities,2024-12-13T19:08:47-05:00,https://www.sec.gov/Archives/edgar/data/1318605/000149473124000002/0001494731-24-000002.txt,https://www.sec.gov/Archives/edgar/data/1318605/000149473124000002/0001494731-24-000002-index.htm,,https://www.sec.gov/Archives/edgar/data/1318605/000149473124000002/xslF345X05/edgardoc.xml,2024-12-11,,,,,,,,,,,,1,PRIMARY DOCUMENT,https://www.sec.gov/Archives/edgar/data/1318605/000149473124000002/xslF345X05/edgardoc.xml,4, ,,,,,
130,fe06bd7a732b1984dd9789fa8fceb4ab,0001494731-24-000002,1318605,TSLA,"Tesla, Inc.","Tesla, Inc. (Issuer)",4,Form 4 - Statement of changes in beneficial ownership of securities,2024-12-13T19:08:47-05:00,https://www.sec.gov/Archives/edgar/data/1318605/000149473124000002/0001494731-24-000002.txt,https://www.sec.gov/Archives/edgar/data/1318605/000149473124000002/0001494731-24-000002-index.htm,,https://www.sec.gov/Archives/edgar/data/1318605/000149473124000002/xslF345X05/edgardoc.xml,2024-12-11,,,,,,,,,,,,1,PRIMARY DOCUMENT,https://www.sec.gov/Archives/edgar/data/1318605/000149473124000002/edgardoc.xml,4,3052,,,,,
131,fe06bd7a732b1984dd9789fa8fceb4ab,0001494731-24-000002,1318605,TSLA,"Tesla, Inc.","Tesla, Inc. (Issuer)",4,Form 4 - Statement of changes in beneficial ownership of securities,2024-12-13T19:08:47-05:00,https://www.sec.gov/Archives/edgar/data/1318605/000149473124000002/0001494731-24-000002.txt,https://www.sec.gov/Archives/edgar/data/1318605/000149473124000002/0001494731-24-000002-index.htm,,https://www.sec.gov/Archives/edgar/data/1318605/000149473124000002/xslF345X05/edgardoc.xml,2024-12-11,,,,,,,,,,,, ,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1318605/000149473124000002/0001494731-24-000002.txt, ,4563,,,,,
132,2a28eb219311f042ca63e9d0c378edb6,0001771340-24-000009,1318605,TSLA,"Tesla, Inc.","Tesla, Inc. (Issuer)",4,Form 4 - Statement of changes in beneficial ownership of securities,2024-12-09T18:58:03-05:00,https://www.sec.gov/Archives/edgar/data/1318605/000177134024000009/0001771340-24-000009.txt,https://www.sec.gov/Archives/edgar/data/1318605/000177134024000009/0001771340-24-000009-index.htm,,https://www.sec.gov/Archives/edgar/data/1318605/000177134024000009/xslF345X05/edgardoc.xml,2024-12-05,,"Tesla, Inc. (Issuer)",1318605,912197729,DE,1231,,,,,3711 Motor Vehicles &amp; Passenger Car Bodies,,,,,,,,,,
133,2a28eb219311f042ca63e9d0c378edb6,0001771340-24-000009,1318605,TSLA,"Tesla, Inc.","Tesla, Inc. (Issuer)",4,Form 4 - Statement of changes in beneficial ownership of securities,2024-12-09T18:58:03-05:00,https://www.sec.gov/Archives/edgar/data/1318605/000177134024000009/0001771340-24-000009.txt,https://www.sec.gov/Archives/edgar/data/1318605/000177134024000009/0001771340-24-000009-index.htm,,https://www.sec.gov/Archives/edgar/data/1318605/000177134024000009/xslF345X05/edgardoc.xml,2024-12-05,,Taneja Vaibhav (Reporting),1771340,,,,4,34,001-34756,241536666,,,,,,,,,,,
134,2a28eb219311f042ca63e9d0c378edb6,0001771340-24-000009,1318605,TSLA,"Tesla, Inc.","Tesla, Inc. (Issuer)",4,Form 4 - Statement of changes in beneficial ownership of securities,2024-12-09T18:58:03-05:00,https://www.sec.gov/Archives/edgar/data/1318605/000177134024000009/0001771340-24-000009.txt,https://www.sec.gov/Archives/edgar/data/1318605/000177134024000009/0001771340-24-000009-index.htm,,https://www.sec.gov/Archives/edgar/data/1318605/000177134024000009/xslF345X05/edgardoc.xml,2024-12-05,,,,,,,,,,,,1,PRIMARY DOCUMENT,https://www.sec.gov/Archives/edgar/data/1318605/000177134024000009/xslF345X05/edgardoc.xml,4, ,,,,,
135,2a28eb219311f042ca63e9d0c378edb6,0001771340-24-000009,1318605,TSLA,"Tesla, Inc.","Tesla, Inc. (Issuer)",4,Form 4 - Statement of changes in beneficial ownership of securities,2024-12-09T18:58:03-05:00,https://www.sec.gov/Archives/edgar/data/1318605/000177134024000009/0001771340-24-000009.txt,https://www.sec.gov/Archives/edgar/data/1318605/000177134024000009/0001771340-24-000009-index.htm,,https://www.sec.gov/Archives/edgar/data/1318605/000177134024000009/xslF345X05/edgardoc.xml,2024-12-05,,,,,,,,,,,,1,PRIMARY DOCUMENT,https://www.sec.gov/Archives/edgar/data/1318605/000177134024000009/edgardoc.xml,4,7274,,,,,
136,2a28eb219311f042ca63e9d0c378edb6,0001771340-24-000009,1318605,TSLA,"Tesla, Inc.","Tesla, Inc. (Issuer)",4,Form 4 - Statement of changes in beneficial ownership of securities,2024-12-09T18:58:03-05:00,https://www.sec.gov/Archives/edgar/data/1318605/000177134024000009/0001771340-24-000009.txt,https://www.sec.gov/Archives/edgar/data/1318605/000177134024000009/0001771340-24-000009-index.htm,,https://www.sec.gov/Archives/edgar/data/1318605/000177134024000009/xslF345X05/edgardoc.xml,2024-12-05,,,,,,,,,,,, ,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1318605/000177134024000009/0001771340-24-000009.txt, ,8752,,,,,
137,a830db34f8b02a07772c4fcdd08bc9d0,0000950170-24-134264,1318605,TSLA,"Tesla, Inc.","Tesla, Inc. (Issuer)",4,Form 4 - Statement of changes in beneficial ownership of securities,2024-12-06T19:00:05-05:00,https://www.sec.gov/Archives/edgar/data/1318605/000095017024134264/0000950170-24-134264.txt,https://www.sec.gov/Archives/edgar/data/1318605/000095017024134264/0000950170-24-134264-index.htm,,https://www.sec.gov/Archives/edgar/data/1318605/000095017024134264/xslF345X05/ownership.xml,2024-12-04,,"Tesla, Inc. (Issuer)",1318605,912197729,DE,1231,,,,,3711 Motor Vehicles &amp; Passenger Car Bodies,,,,,,,,,,
138,a830db34f8b02a07772c4fcdd08bc9d0,0000950170-24-134264,1318605,TSLA,"Tesla, Inc.","Tesla, Inc. (Issuer)",4,Form 4 - Statement of changes in beneficial ownership of securities,2024-12-06T19:00:05-05:00,https://www.sec.gov/Archives/edgar/data/1318605/000095017024134264/0000950170-24-134264.txt,https://www.sec.gov/Archives/edgar/data/1318605/000095017024134264/0000950170-24-134264-index.htm,,https://www.sec.gov/Archives/edgar/data/1318605/000095017024134264/xslF345X05/ownership.xml,2024-12-04,,Wilson-Thompson Kathleen (Reporting),1331680,,,,4,34,001-34756,241533518,,,,,,,,,,,
