dest_rel	sha256
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00119.attempt1.complete.raw.json	ce376a9afb6ed630782e7153f6ec99b587ab9ac1c29daefa474ebf00995b7055
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00120.attempt1.complete.raw.json	ef1651a09559bba117d617c5f4775d45532f44c503b12c4ed5aa366044a5607a
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00121.attempt1.complete.raw.json	e2573ecc8a62db8080dbc6483e49a8835f458569e5d73a229d395c17a5a2a7ad
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00122.attempt1.complete.raw.json	c0d82e3d81f2d1e09140c6eafe06feb0ffff268d16ca054caa2007a56f9c0416
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00123.attempt1.complete.raw.json	ee96893b5c118eb49500fc87f4647268d5aa7fdb250a49838daa7060cb2b7355
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00124.attempt1.complete.raw.json	b4ddbf977338942215db990415ffe7fdd00a6b461569104131a0e4ee411a00f0
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00125.attempt1.complete.raw.json	68fe89b8f892bf5709ee94115317a73456d5f641e712e7f060c8208efdec760d
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00126.attempt1.complete.raw.json	02c0d953a4194f735cb79df09fa82d2ef9e94ec1e8f65aab58df034df38f790f
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00127.attempt1.complete.raw.json	a8c9239821797aec3a4d4f86fe6d32f035ff0fd62c07d17a3d7b8c9425430e8f
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00128.attempt1.complete.raw.json	4683940dfe008436785cdd1a4959f3f7251f1eae5a9a3ed3d0296eada94c26f1
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00129.attempt1.complete.raw.json	26a9c47e768a32c06f644009f0f1b08d7df6e183321136ad86e8fb4425da017d
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00130.attempt1.complete.raw.json	d31f6b1c952f1db131df48e49c78a1740fc776689bd31eda7b384539bca246f9
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00131.attempt1.complete.raw.json	0a830fc2fd5698f26b9394249942fb8593504ea6a63b6c57bb660ba0ba0f3400
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00132.attempt1.complete.raw.json	1bdaef659443b458e5b9582d2e7ef39ae330d1150c53a7fe2d72f9056cf3e6cb
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00133.attempt1.complete.raw.json	9bacc47307c184dd2407797a1b32b6a15a5623b9b0377b0ede7fe91d3af69edc
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00134.attempt1.complete.raw.json	a03e2f356ba94653000325029e1628027cd989d7f14eb6d6c132fc06aea8500e
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00135.attempt1.complete.raw.json	ac9866c4d86c070e7fa8dfff65134ca100940b548df2b3f48f3da4979b7de410
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00136.attempt1.complete.raw.json	daf7b392f185968b642c9a97673269fd1aa58ce82f42ce7c159b628958ace719
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00137.attempt1.complete.raw.json	743e2ea7c1c1b02a752ad1e0995c611a280128771735d1a2865f26a16852bae8
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00138.attempt1.complete.raw.json	351a8b4f49c716452b999a67e0add34e225dd4c2d43c19ef3aedd04f1dbd4fa9
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00139.attempt1.complete.raw.json	10fcc9dc9a280ef9de35619e8734445e91145c526e954facb43a4545f0643796
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00140.attempt1.complete.raw.json	b84cb499e02535c076f0231710ee8e23f8c7fcd014e6bc7204e8f8e3b40bb5dd
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00141.attempt1.complete.raw.json	15482da0924a53dd790c0bf00d884e960fd64a03d0b67923cf46728f6f9af4f2
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00142.attempt1.complete.raw.json	d4b30b13200656a624bed7486f15b4722b112b393a89eff531f39dfc5d44b646
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00143.attempt1.complete.raw.json	eefbfe803c3bcb97bdecff865f83a8c1cd55289550d6c2cb15f9f183651acdd6
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00144.attempt1.complete.raw.json	7102383a8e21679284e3a0ff885a00af5a8eea8f52fbd9caef68435cd9e8484b
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00145.attempt1.complete.raw.json	c19a5a0f377154c80483baeb58eb4bc41f6396317a02f556289bd755f3cc6c2b
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00146.attempt1.complete.raw.json	5b9adf0c1287d56d6509b0a8cd51688c4bebc98908d8bf99b183a5f48329872a
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00147.attempt1.complete.raw.json	a5e1d24075a54358aaacd2b988711b643bae0fa142ae384bc43bed975eb365c5
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00148.attempt1.complete.raw.json	cae5c54a41bf34bbf8b0f0ab46a3c2e1008a7102f95ca0393f041d22e04b9c73
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00149.attempt1.complete.raw.json	1262f4b3f0ce9684d11c18720765b3f5f2515b447609b85fe95f274015e98f34
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00150.attempt1.complete.raw.json	8d5b50dc6e682c279023bdc5695772c738eb9f7b29543ffebd1694472899ce2e
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00151.attempt1.complete.raw.json	756f92c763c21e5d50f3cae0a8c2130ccda687ff1504b59b18e41faa28a1c733
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00152.attempt1.complete.raw.json	2a6d24b98f3118323397900bf548e9843d4ac7671cc9a6eb6932021b3f9a31af
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00153.attempt1.complete.raw.json	15504051dde9240197cb5336122638612392c8075467b82b1d90fca7b5e6a013
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00154.attempt1.complete.raw.json	4e2929a0e74400544331b270ae279dfc8af5e01b051edf731c4f429f3d533539
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00155.attempt1.complete.raw.json	8e5e9b3352bf9d7411faf024e1586f22da9331c517fb8a9d5f8d2b743ac5c199
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00156.attempt1.complete.raw.json	5e22f802594b4244ec51dbe4220e0d8e04b7430d97594e131dbcae0fb954f7e8
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00157.attempt1.complete.raw.json	258a18170a0ef1afb6ccb7834487eeafb60a47b4122f2f2140c2d7c9e089149e
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00158.attempt1.complete.raw.json	5e022965f0136f6ea04fece3c1f04b13068410cec799e91cc587529fea5661a5
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00159.attempt1.complete.raw.json	92f561eb742206c9d4c4e7b90911659fc81499d3703edd53013e2276710445fe
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00160.attempt1.complete.raw.json	cc542f26281b1e4d38dcd8574f933c2717bf55a2bea95f17a6e2cbca111b7502
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00161.attempt1.complete.raw.json	c6665b3a54716b3c576b5da113adc19ce73cd8354dd8b71b2066c49f199da461
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00162.attempt1.complete.raw.json	331c6638baaf50a29fe882d80d1abc1c0860702f0348755dbeebf2b20b98f234
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00163.attempt1.complete.raw.json	3fd03f4500d3be9424b0463ee912d474db1a53b86770185819723cab0613635e
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00164.attempt1.complete.raw.json	1aa47f4c1b256e5f0001866342c7e35366ae52637c5d6aa7a84ca4d9fa8af9b8
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00165.attempt1.complete.raw.json	3e6b1533d9ee8c37d8704418ef37b32c0e15c3e53232aa4656120649e0a9d480
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00166.attempt1.complete.raw.json	6d911567457aa7c1081e65fb91222749eba21a32b55aca4cd9dffd23072f93d5
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00167.attempt1.complete.raw.json	6d911567457aa7c1081e65fb91222749eba21a32b55aca4cd9dffd23072f93d5
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00168.attempt1.complete.raw.json	218aaf102b0ef2cd705a617131918c42d112cab4469c0acd599e038ddbbcca7a
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00169.attempt1.complete.raw.json	39889d7165981e153d7e14afa16f82ffd76137ae8c9919ba7968fc533e1afc92
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00170.attempt1.complete.raw.json	34734157074390e405995e37901fdc1570d7fe955ceadcd28dedc8730bd2c169
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00171.attempt1.complete.raw.json	5959e9baf45ff568e37197fb470b4c9bb373dfe64049dc19d24bc548eb6aaa2f
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00172.attempt1.complete.raw.json	acdd58fe1d2f9516c41430ee04daef24c73222f1345f612c2a04031944119737
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00173.attempt1.complete.raw.json	85b28fd04aac38705ce312661dfb116b3d037fd27f9460777deb451445726c29
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00174.attempt1.complete.raw.json	e7d9378c8ceddd2eacec90eaa0eb9e51f9f1cdaf5ebb51fbc7743ce89e9f2802
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00175.attempt1.complete.raw.json	a9508d23a46aca7695a73be84227da437133c738669668bbdf2d75f00d0cd1dd
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00176.attempt1.complete.raw.json	72b640085733dc70b02e0523386180c9eb06d1e39f781c61fd69e6c4d55a4a2c
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00177.attempt1.complete.raw.json	d155e08743dfac9c8d6a302b8701fef0477fe414e7feac86247598978af506a6
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00178.attempt1.complete.raw.json	78d09c7162e57f1b6490df232b87361b74051bafe6f765ee1e7741ba1b1376e0
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00179.attempt1.complete.raw.json	b371fd077b2f1a0c8d5d569a79f5908e55708089354ec896e7bd040a01182e96
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00180.attempt1.complete.raw.json	2009ef589399fe5245cdabf5f295ba7d68fa3d2d228440ebeb24d252fdb30ee8
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00181.attempt1.complete.raw.json	b9bed570382a63851633957a896b6a26f5ddf5b76b3e1c5dd41400e73fc011f8
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00182.attempt1.complete.raw.json	5842e31480e6aa0ebcbfdf718417cd1b4a884fe84149e2b482cd62b5ac4e73ba
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00183.attempt1.complete.raw.json	49902e40fa24ecb105f97582974844c9f7ab63f91184e2ba279cbc447b553871
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00184.attempt1.complete.raw.json	a485ef3e6f8d216d50348388fea888e0195186d0ce2e4cf86b0e682fd4098bf6
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00185.attempt1.complete.raw.json	b085b1bc2f27213a4edc2b2252984f67450ece9fd25ec4dfc872804cac601107
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00186.attempt1.complete.raw.json	9ccbb6ccbf9a688b3e9c90742828bc93704e07239ec4e85d10b4a829902abed8
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00187.attempt1.complete.raw.json	605e0a12d6fb97a8d9f56b7de816b37a3467ed31061fd04310bc1f95da06fe1a
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00188.attempt1.complete.raw.json	8b7ff4b84a689edc2190a2ff950869f0b63e33144c37ca281ade8cdf00aa5c3d
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00189.attempt1.complete.raw.json	3ddd381a8892b8a2a223ebd56ac623f441fab7248bdf4329769ffe676641169b
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00190.attempt1.complete.raw.json	1568518c30789a6e9502b780d285595b002eb702712546a79230ed6ad248b781
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00191.attempt1.complete.raw.json	8307c05824a19f30cefd2ebba69031e83e7d6c35b550cd7c8a5d827a31b3ae37
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00192.attempt1.complete.raw.json	d838b6e4ff5e8bcad6fbdf5c7cc5729b5dca1f47afc4a21652ca63c88070b1d0
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00193.attempt1.complete.raw.json	9b03dd200ba25f4782afa5c8bc4d4185afc2ab217934d74e9bec39ddd98ad335
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00194.attempt1.complete.raw.json	7705a02ac47bd10d4ee953b2c51e4952d542e01ee1516aa2c12aa1dffaf9b685
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00195.attempt1.complete.raw.json	c7cc1fe228fcf40546d9f52e63b6e7afcd59c43ab14626f59f5763a52975a3f5
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00196.attempt1.complete.raw.json	27e0b800f55f85ce062d943d6d623ab95b27e63bccb17ccb80451578265f3f92
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00197.attempt1.complete.raw.json	736c00dad44b0420150733b3027a056e48bc24576258a56ea6b82043268e0b01
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00198.attempt1.complete.raw.json	5e08315908811e0adf35e30400f40c7331e73c0c60e35055f7aba22f6c84ac0a
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00199.attempt1.complete.raw.json	d3ac745288e6aac58561a0270a1672772b6d817e51e99f48495c620c6a059b4d
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00200.attempt1.complete.raw.json	676ecd732b5be6e6b7edbe725c849b81ff8ef68ea043d2ad1143bdfef2b2ce8a
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00201.attempt1.complete.raw.json	cf2cc18dc8a0b0d6cf862cadd9a62f96bbe2b6ecc1e830c94e948cdd5b6c7aba
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00202.attempt1.complete.raw.json	52916b2ca8ed9835ef323080194281ee3dba1f6b3034f500d3eb18a38b90d694
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00203.attempt1.complete.raw.json	f134c8103c0a9ced68e77e35ec0cbeea43c1931c04822b8f89aced54c1d7df23
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00204.attempt1.complete.raw.json	ef62d6d4e7ad19ae6cb2d340f351f85b0843ec75b2a1615266791083e63ba57d
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00205.attempt1.complete.raw.json	e80c91c10fa41f6fa8ffff1444299be61393be1d3f6f59f681328e77a2215844
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00206.attempt1.complete.raw.json	b01b29afb077f794400dedfb363cfeeac9045cfcccf21ebd3ae01e6326b31a66
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00207.attempt1.complete.raw.json	0f416af0b92d439e94b79f2a4fce1ca7b61edf5d3ccc4610f36ba2cf6d3412ac
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00208.attempt1.complete.raw.json	4c6a528eefaa92873b2b4c4aff9b761b2dbd809c1f9f92c69d1e49bd86888e40
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00209.attempt1.complete.raw.json	61d9ac5065f02e0ab06de6ff065f449fb3370a4f2bc57d39e8d43d05b2b666cd
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00210.attempt1.complete.raw.json	e5f10b877bfa043a104c9c6383e1073582d8c53ca23e764ec4d8cec1aaec9534
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00211.attempt1.complete.raw.json	e5f10b877bfa043a104c9c6383e1073582d8c53ca23e764ec4d8cec1aaec9534
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00212.attempt1.complete.raw.json	9531d26cdde21f2a57218220c248d937a788a2964a41552497bedf955156f444
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00213.attempt1.complete.raw.json	584f3f32e582b011ffa4809101c739138be7a4cd34999cfd3d2ecdd63cab39be
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00214.attempt1.complete.raw.json	a9e4023f4371eadd9d840f2e697eb6825be0d47873853942fa43438d0089c954
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00215.attempt1.complete.raw.json	6ae835da074a33b275714f41fadcce00862537b0360f1b66731510a27810b3b0
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00216.attempt1.complete.raw.json	e300ce9a26b62d587e6dd47d1038aa16e17d07ab0770bdb8a1afb2c4c336b70b
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00217.attempt1.complete.raw.json	cf8f9467b50998c9ff1cead11445a6da3f23f4e55e8df3042c5c46440d7adeec
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00218.attempt1.complete.raw.json	666bf90084b651394c9c3a49fc81d658eabdb02d6062823b7d140671fbc0709a
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00219.attempt1.complete.raw.json	2b4976ed54720f7b86fabbc493d99ccf22450e326200b20120d871a601b8ead2
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00220.attempt1.complete.raw.json	ee49f927775f5865b3631d8a96f6b40f3950c471998e0f267d6568b634ac502e
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00221.attempt1.complete.raw.json	84f66935057c971d2103111a93142309066e2025605d0f865c1be10ac50348d1
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00222.attempt1.complete.raw.json	318ece9d5b463a1e47bd98455be85d9e2eadb591821d6be00f1a2ce5b31c0820
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00223.attempt1.complete.raw.json	dde1a5f666ae37777ebbb92fb07cc8c9f7cd3da5773d012b9110b109d1aea866
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00224.attempt1.complete.raw.json	bad6a9ee40c21899709b6f964a1d9e276397589343acffc0348d7a9eedfd5a28
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00225.attempt1.complete.raw.json	bad6a9ee40c21899709b6f964a1d9e276397589343acffc0348d7a9eedfd5a28
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00226.attempt1.complete.raw.json	8747b3f8c42f72142d3f8c2082b18bac16300eb86be698b55d073627437b7ba5
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00227.attempt1.complete.raw.json	cee7053329cf5ff8dbe0339947193d20435787e81c0f99e899563905a45a9eed
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00228.attempt1.complete.raw.json	a469e13aabe13339ee0b134013e04741038e42ac47cec37878e468dececa9354
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00229.attempt1.complete.raw.json	a469e13aabe13339ee0b134013e04741038e42ac47cec37878e468dececa9354
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00230.attempt1.complete.raw.json	581309bfdac6b01b7b2fec5e9e069f4cf201ed79061b2f2efffe8afac2eefb55
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00231.attempt1.complete.raw.json	f1152f1f812f118fc8e2b665012dc3a62765d8b8a63a0f449accb2ca5f2e752f
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00232.attempt1.complete.raw.json	a448e807e9a07f9f3ddb0ab6d4d2bcbb8182e9333c476c01a2e3d5568438cb88
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00233.attempt1.complete.raw.json	19747572de6010535ddc4806d638281d3afe1afb74f125f4d4ad05877f410ac8
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00234.attempt1.complete.raw.json	7f5a29fa212a2acc60f01e4183b17d1c55e6b17e56b7f716f9f498e3d26082a6
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00235.attempt1.complete.raw.json	f8a22fa78b333ee529d0e333725690ad0c6f671fbf6754fc2a560dda13b8faab
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00236.attempt1.complete.raw.json	d2efbb864c3b8e0b51d06d9ef3fb36d7a228e577e89a73ffb763f8919ca353ef
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00237.attempt1.complete.raw.json	c08688232dc56de78f5aa0d04688d630c87c3aea2cd3830d0f9849efe1b796ea
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00238.attempt1.complete.raw.json	b0b5abd70cd611667b511af17835ba9719dd72015cac7b30a51c9986729030ea
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00239.attempt1.complete.raw.json	844912a8f3f983db792e29f9fbc0b984efce3d0a77a3246aad37e0fadfcfce4b
