dest_rel	sha256	durable_source
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-018_b2.attempt1.proved.json	d4ab1e4c729002adbb61a4e950210812547f7166c52d58876021423eacd81706	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-018_b2.attempt1.proved.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-019_b1.attempt1.proved.json	3d55cf8b4cc667ca399e2bd78088bac6d6bb099e89d794ba08957660cc7d8610	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-019_b1.attempt1.proved.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-019_b2.attempt1.proved.json	a10a68d58b98602085ae6e3133d7733fba050e92348abcf399d9cd3869826141	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-019_b2.attempt1.proved.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-020_b1.attempt1.proved.json	9157a873a319a12fe76274f251601d2218d80bc6d4dc796e86d0b7e709db303b	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-020_b1.attempt1.proved.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-020_b2.attempt1.proved.json	a49ed075de015716385a618e893802848edd7fb12a05539b7b4e3570addcff07	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-020_b2.attempt1.proved.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-021_b1.attempt1.proved.json	896925e3478a9c9b4205a0ce9eb4c8b0878b2697e4c9eff94a7d880ac6d6b762	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-021_b1.attempt1.proved.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-021_b2.attempt1.proved.json	26319da60bc25a830ad5e58d7574225b1c9d84f9facd4657774046c1cce1324a	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-021_b2.attempt1.proved.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-022_b1.attempt1.proved.json	92839732e4efa98595b30a442f26d40be095f9d402a3c5397d25ee1962d639c3	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-022_b1.attempt1.proved.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-022_b2.attempt1.proved.json	99c9df28fd19198e659df062a387b4b80bba804e4af314e91e4544e21beede40	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-022_b2.attempt1.proved.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-023_b1.attempt1.proved.json	88a699da703c40821c156774abfbd377658cc6878ac2a674412519e88d2e6432	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-023_b1.attempt1.proved.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-023_b2.attempt1.proved.json	9d86300234030fb695079430b477d47e7487f81499ac24e56990cda4e7be169f	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-023_b2.attempt1.proved.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-024_b1.attempt1.proved.json	08af0e8b8838ae360dd3b0baaff6d304921b5495fd3593fefb44133a57163c00	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-024_b1.attempt1.proved.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-024_b2.attempt1.proved.json	6dfb7cb33a24bde6f056832621fd7c5193e9cf9b9a7de59cf395310604df9bfd	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-024_b2.attempt1.proved.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-025_b1.attempt1.proved.json	3fd5fe1ba9b5bf8bcf38254327dceae0f85b29131092f937fc2a3264b8f665d0	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-025_b1.attempt1.proved.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-025_b2.attempt1.proved.json	defa3f3b7fe2ac5e5eb354aebf8afaf2e67bf35ce64a03ed36f6dc0dd6e9e0bb	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-025_b2.attempt1.proved.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-026_b1.attempt1.proved.json	a09307da69c156c258eee3b6e18ae14dd7015b57924b65a5fdb69620c3fdea2a	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-026_b1.attempt1.proved.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-026_b2.attempt1.proved.json	8f44ddc253e0e5ddb7ff404d7c0c41819c3ce20f1d9ab22a8d1fda3804deccf5	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-026_b2.attempt1.proved.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-027_b1.attempt1.proved.json	e69d9a2acf5a6d3422e2d2ba951d84ac04874e7fdfc57bf65158750c98dfc3b9	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-027_b1.attempt1.proved.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-027_b2.attempt1.proved.json	656fc390708f8c848f5c5742aa4fe1e1ba4f9a56ba3a7782d4e873b1108487ff	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-027_b2.attempt1.proved.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-028_b1.attempt1.proved.json	6fd471f450e5b1e6dd9739559f2a504fcfcbc073fd614888c74ecdba8bbc6676	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-028_b1.attempt1.proved.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-028_b2.attempt1.proved.json	87989f8a5b082dea35f7a06c2abc5b7677d531d0d8c52d3589de938340cdca23	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-028_b2.attempt1.proved.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-029_b1.attempt1.proved.json	914e076109077bf602900a20c43ac7a7e71d887023e1cb79c467af65cfcb0e78	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-029_b1.attempt1.proved.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-029_b2.attempt1.proved.json	6f9fd50fa4a0bf28c6a118969ac9eff9eda0bc26a566b505379d60cbc51fa030	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-029_b2.attempt1.proved.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-030_b1.attempt1.proved.json	feb73dbc0f4255aa724b1ceeb3bbdad1f6c484a5ae474960df095ffff70e6147	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-030_b1.attempt1.proved.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-030_b2.attempt1.proved.json	8cfc523f804f6a67012332834b72960822f8c2f8b0162d6e79bc9e20d77b6109	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-030_b2.attempt1.proved.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-031_b1.attempt1.proved.json	6b7886e129562c81a5d530280921bf2d81ddb674abb16d10f6c132ffddd4039c	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-031_b1.attempt1.proved.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-031_b2.attempt1.proved.json	eb3835bf46baf06252018f95e40a0dc1d87733f3f2824cbd02a416f7a2ebfc73	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-031_b2.attempt1.proved.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-032_b1.attempt1.proved.json	fcda9ed7f7b9b4e316fadbf26b564af2c84ef29cd8fde9cd0a52ef8225a629a0	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-032_b1.attempt1.proved.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-032_b2.attempt1.proved.json	c799ed17b0e211a1c841dce935a6af5a11049de49336326b5570626133387f25	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-032_b2.attempt1.proved.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-033_b1.attempt1.proved.json	f54e464f12bfa5f9d59d6fc086e498cb7c18a2ff0523bbefdc6dd600051c7313	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-033_b1.attempt1.proved.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-033_b2.attempt1.proved.json	c90c640a9d297fb0494165ef8d8321da8fd0140652ec7c0443b9697aed8d30d8	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-033_b2.attempt1.proved.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-034_b1.attempt1.proved.json	9750110717478b956521e93c47c58fb5eb0b593cf2277c3e38978e3136648dd1	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-034_b1.attempt1.proved.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-034_b2.attempt1.proved.json	9add95cecaa4bcb13d031d762c410e4fc83c03197d10d2749a33e5a35f04edae	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/hr-034_b2.attempt1.proved.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_0121dbfd-b4b.000.raw.json	4f34591878b71ba33889ad33c6cbaf32d9878c6608b3cc2385669fc5a9494405	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_0121dbfd-b4b.000.raw.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_01e7b70e-ab4.000.raw.json	fa1ea0db799a2238e9a04c25a520a7afc49102b35408e6349225aa99d79f14a3	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_01e7b70e-ab4.000.raw.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_01ee8f8a-81a.000.raw.json	914e076109077bf602900a20c43ac7a7e71d887023e1cb79c467af65cfcb0e78	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_01ee8f8a-81a.000.raw.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_08ef16a2-a79.000.raw.json	c799ed17b0e211a1c841dce935a6af5a11049de49336326b5570626133387f25	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_08ef16a2-a79.000.raw.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_0da979c5-78d.000.raw.json	a49ed075de015716385a618e893802848edd7fb12a05539b7b4e3570addcff07	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_0da979c5-78d.000.raw.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_1f41b3bb-f06.000.raw.json	5f5a661f42a782223ab1e96bfd5648de685b0ff9dd89582251cb31ec778ef220	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_1f41b3bb-f06.000.raw.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_20ad5e54-ff4.000.raw.json	fcda9ed7f7b9b4e316fadbf26b564af2c84ef29cd8fde9cd0a52ef8225a629a0	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_20ad5e54-ff4.000.raw.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_248a98ab-286.000.raw.json	26319da60bc25a830ad5e58d7574225b1c9d84f9facd4657774046c1cce1324a	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_248a98ab-286.000.raw.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_27ca818c-540.000.raw.json	c90c640a9d297fb0494165ef8d8321da8fd0140652ec7c0443b9697aed8d30d8	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_27ca818c-540.000.raw.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_298e3c73-919.000.raw.json	88a699da703c40821c156774abfbd377658cc6878ac2a674412519e88d2e6432	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_298e3c73-919.000.raw.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_2f2c12ce-db7.000.raw.json	4967c08fecb8016b70555e89b8e38128b66e59f7c29ee04e3c23ad02056ce673	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_2f2c12ce-db7.000.raw.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_2f8a887f-9fa.000.raw.json	f0b604ddb32e300181cb9e19b6d73e77e6e3733184542d153beb025ca48a9a85	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_2f8a887f-9fa.000.raw.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_3c9d706b-7d4.000.raw.json	6f9fd50fa4a0bf28c6a118969ac9eff9eda0bc26a566b505379d60cbc51fa030	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_3c9d706b-7d4.000.raw.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_3df29e09-ae6.000.raw.json	8f44ddc253e0e5ddb7ff404d7c0c41819c3ce20f1d9ab22a8d1fda3804deccf5	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_3df29e09-ae6.000.raw.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_3e530327-b19.000.raw.json	9427330f7a1abf5e3d4c7a8f20288c08eded9aab8186b466d5fc5142527538a7	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_3e530327-b19.000.raw.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_428628dd-9e3.000.raw.json	5f7f0377143e9c1ba757275d569a63ee0c65517b25dd367679e23156bc7b4cba	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_428628dd-9e3.000.raw.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_430a58c4-464.000.raw.json	d599a8b3f690eb9e7cd62665d2318cdbc35f00c16a6e156e2c8eeac792e5707d	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_430a58c4-464.000.raw.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_430fcba8-d4f.000.raw.json	9c95e18a709b66d10b4b8b0d3ff2323642f373beeb0fccd318847d1b00e8bece	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_430fcba8-d4f.000.raw.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_4862e112-06c.000.raw.json	f54e464f12bfa5f9d59d6fc086e498cb7c18a2ff0523bbefdc6dd600051c7313	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_4862e112-06c.000.raw.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_4a0b310e-09d.000.raw.json	50615797c16cbec2f0d8ecd698a8bce8a65fe4ae8b2b5c712d6e5f958e0e242d	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_4a0b310e-09d.000.raw.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_4e54933c-129.000.raw.json	16c341a215cac69a203dbc2568e89df17dad1c33cb04aa82275c043a8c63722d	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_4e54933c-129.000.raw.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_4e5807fb-0f5.000.raw.json	8cfc523f804f6a67012332834b72960822f8c2f8b0162d6e79bc9e20d77b6109	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_4e5807fb-0f5.000.raw.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_50137c58-6c7.000.raw.json	eb3835bf46baf06252018f95e40a0dc1d87733f3f2824cbd02a416f7a2ebfc73	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_50137c58-6c7.000.raw.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_54f17d38-148.000.raw.json	ea3951465e98ecb3070670b0ee07a0c4e76b33397936d1011de100accf6b5bd2	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_54f17d38-148.000.raw.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_562039a2-e86.000.raw.json	17233ee922b654fabc5d19eb554793bcf8d0ec08d0de14508e9e285df028a9f3	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_562039a2-e86.000.raw.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_5a2536f4-0ff.000.raw.json	0604f9e55e923b6775e14682d6617e3d9e0e9dbf181b824d9afb63cf6430b285	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_5a2536f4-0ff.000.raw.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_5b51da81-91f.000.raw.json	9157a873a319a12fe76274f251601d2218d80bc6d4dc796e86d0b7e709db303b	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_5b51da81-91f.000.raw.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_5cd54191-f6c.000.raw.json	a10a68d58b98602085ae6e3133d7733fba050e92348abcf399d9cd3869826141	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_5cd54191-f6c.000.raw.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_60310a5b-358.000.raw.json	a86ac3e25ce0fadd40f368829c396d7ab018a6d35a09ee82ab73604c50431f8c	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_60310a5b-358.000.raw.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_63d0157b-bb0.000.raw.json	92839732e4efa98595b30a442f26d40be095f9d402a3c5397d25ee1962d639c3	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_63d0157b-bb0.000.raw.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_68027af1-a0d.000.raw.json	1fa6dfa345159275406bec5d99616af7f2913daecbfd42d328234756c11948d5	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_68027af1-a0d.000.raw.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_683b3c62-05b.000.raw.json	4d3eee0603a6c2877040bdf4a3ab8a0af1105e7f72ff604421c788b5da8cf75d	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_683b3c62-05b.000.raw.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_7361d219-275.000.raw.json	abfec636fb33a176164d482bb4c49541ae7ac0d75907221ce6449a8621b2d230	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_7361d219-275.000.raw.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_79c24788-461.000.raw.json	3fd5fe1ba9b5bf8bcf38254327dceae0f85b29131092f937fc2a3264b8f665d0	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_79c24788-461.000.raw.json
bench/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_7ca057c1-9eb.000.raw.json	896925e3478a9c9b4205a0ce9eb4c8b0878b2697e4c9eff94a7d880ac6d6b762	a4_recovery/regen_1570/foundation/out/3/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a4-hardreview-70-20260822T015053Z/raw/wf_7ca057c1-9eb.000.raw.json
